city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,address,longitude,latitude,avg_price
Gapyeong,116247,2015,182782,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,선촌리,345,8,이호조,답,dap,1,362,52852000,57639000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-09-04,Y,매입,경기도 가평군 설악면 선촌리 일반번지 345-8번지,2013-09-17,경기도 가평군 설악면 선촌리 345 - 8,127.4863,37.6815,146000
Gapyeong,116268,2015,158933,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,646,10,이호조,답,dap,1,99,16879500,16879500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-11-23,Y,매입,가평군 설악면 위곡리 646-10,2010-11-26,경기도 가평군 설악면 위곡리 646 - 10,127.5267,37.6725,170500
Gapyeong,116269,2015,85951,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,651,4,행정,도로,road,1,1914,134910110,136099970,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 651 - 4,127.5274,37.6724,70485.95089
Gapyeong,116270,2015,85954,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,654,5,행정,도로,road,1,668,13984030,14450030,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-07,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 654 - 5,127.5258,37.6729,20934.17665
Gapyeong,116298,2015,159167,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,761,11,이호조,도로,road,1,153,36373500,40968500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-10,Y,매입,가평군 설악면 위곡리 761-11,2010-12-17,경기도 가평군 설악면 위곡리 761 - 11,127.5117,37.6687,237735.2941
Gapyeong,116299,2015,85959,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,716,1,행정,도로,road,1,33,254760,254760,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 716 - 1,127.5169,37.6704,7720
Gapyeong,116300,2015,85961,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,717,2,행정,도로,road,1,128,2542970,2542970,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-04-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 717 - 2,127.5163,37.6702,19866.95313
Gapyeong,116321,2015,148165,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,718,7,이호조,도로,road,1,23,3427000,6677000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2009-04-02,Y,매입,토지,2009-07-10,경기도 가평군 설악면 위곡리 718 - 7,127.516,37.6701,149000
Gapyeong,116322,2015,85962,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,761,7,행정,도로,road,1,175,411120,411120,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-01-16,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 761 - 7,127.5122,37.6689,2349.257143
Gapyeong,116323,2015,119155,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,761,8,행정,도로,road,1,95,14742000,13440000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-05,Y,매입,,2008-01-17,경기도 가평군 설악면 위곡리 761 - 8,127.5111,37.6687,155178.9474
Gapyeong,116547,2015,179078,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,929,3,이호조,제방,jeon,1,253,4360800,4436310,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 929-3번지,2012-12-28,경기도 가평군 설악면 송산리 929 - 3,127.5258,37.7242,17236.36364
Gapyeong,116548,2015,179077,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,930,0,이호조,제방,river,1,23,556000,585500,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 930-번지,2012-12-28,경기도 가평군 설악면 송산리 930 - 0,127.5256,37.7244,24173.91304
Gapyeong,116549,2015,181054,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,931,5,이호조,전,jeon,1,11,78650,92690,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-04-09,Y,매입,경기도 가평군 설악면 송산리 일반번지 931-5번지,2013-07-02,경기도 가평군 설악면 송산리 931 - 5,127.5257,37.7243,7150
Gapyeong,116550,2015,179075,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,939,1,이호조,전,river,1,497,10882300,10976900,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 939-1번지,2012-12-28,경기도 가평군 설악면 송산리 939 - 1,127.525,37.7253,21895.97586
Gapyeong,116551,2015,179074,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,940,1,이호조,하천,oil,1,52,366600,397320,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 940-1번지,2012-12-27,경기도 가평군 설악면 송산리 940 - 1,127.5247,37.7255,7050
Gapyeong,116552,2015,179073,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,940,2,이호조,하천,oil,1,78,549900,580620,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 940-2번지,2012-12-27,경기도 가평군 설악면 송산리 940 - 2,127.5242,37.7252,7050
Gapyeong,116553,2015,179072,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,송산리,940,4,이호조,하천,oil,1,232,1635600,1684520,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-12-05,Y,매입,경기도 가평군 설악면 송산리 일반번지 940-4번지,2012-12-27,경기도 가평군 설악면 송산리 940 - 4,127.524,37.7248,7050
Gapyeong,116559,2015,85970,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,768,4,행정,도로,road,1,182,3949400,3949400,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-03-06,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 768 - 4,127.513,37.6691,21700
Gapyeong,116560,2015,85971,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,778,1,행정,도로,road,1,1370,18518290,18518290,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-02-16,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 778 - 1,127.514,37.6694,13517
Gapyeong,116636,2015,172333,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,778,3,이호조,답,dap,1,114,25137000,32654600,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2011-10-12,Y,매입,경기도 가평군 설악면 위곡리 일반번지 778-3번지,2012-01-18,경기도 가평군 설악면 위곡리 778 - 3,127.5141,37.6695,220500
Gapyeong,116637,2015,174889,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,778,5,이호조,답,dap,1,66,14487000,15969800,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2012-04-23,Y,매입,경기도 가평군 설악면 위곡리 일반번지 778-5번지,2012-06-08,경기도 가평군 설악면 위곡리 778 - 5,127.5142,37.6694,219500
Gapyeong,116638,2015,85972,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,780,0,행정,도로,road,1,194,621800,621800,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-05-31,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 780 - 0,127.5133,37.6692,3205.154639
Gapyeong,116639,2015,159389,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,781,0,이호조,대,dae,1,68,17442000,17442000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-14,Y,매입,가평군 설악면 위곡리 781,2011-01-06,경기도 가평군 설악면 위곡리 781 - 0,127.5134,37.6691,256500
Gapyeong,116640,2015,159390,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,781,3,이호조,도로,road,1,31,7951500,7951500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-14,Y,매입,가평군 설악면 위곡리 781-3,2011-01-06,경기도 가평군 설악면 위곡리 781 - 3,127.5134,37.6691,256500
Gapyeong,116641,2015,159205,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,783,8,이호조,도로,road,1,72,14880000,15633000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-03,Y,매입,가평군 설악면 위곡리 783-8,2010-12-17,경기도 가평군 설악면 위곡리 783 - 8,127.5129,37.669,206666.6667
Gapyeong,116642,2015,85974,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,786,6,행정,도로,road,1,82,779000,779000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1985-04-09,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 786 - 6,127.5137,37.6692,9500
Gapyeong,116643,2015,85908,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,186,3,행정,도로,road,1,5291,53181050,53181050,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 186 - 3,127.5299,37.6708,10051.2285
Gapyeong,116644,2015,161521,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,186,11,이호조,도로,road,1,45,16207270,21820740,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2010-12-10,Y,매입,국지고 86호선 보행개선사업 편입토지(감정평가),2011-05-30,경기도 가평군 설악면 위곡리 186 - 11,127.5287,37.6717,360161.5556
Gapyeong,116645,2015,85910,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,194,5,행정,도로,road,1,410,5890470,5890470,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 194 - 5,127.5298,37.6709,14367
Gapyeong,116646,2015,85911,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,200,6,행정,도로,road,1,38,96520,96520,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-15,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 200 - 6,127.5291,37.6713,2540
Gapyeong,116647,2015,85913,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,위곡리,213,2,행정,도로,road,1,93,273420,273420,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1988-12-07,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 위곡리 213 - 2,127.5311,37.6706,2940
Gapyeong,116650,2015,185991,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,113,14,이호조,도로,road,1,57,6203250,6273250,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-06-09,Y,매입,경기도 가평군 설악면 엄소리 일반번지 113-14번지,2014-06-24,경기도 가평군 설악면 엄소리 113 - 14,127.5001,37.6462,108828.9474
Gapyeong,116651,2015,188895,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,5,이호조,도로,road,1,33,2314990,2314990,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-12-24,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-5번지,2015-01-12,경기도 가평군 설악면 엄소리 114 - 5,127.5001,37.6462,70151.21212
Gapyeong,116652,2015,187121,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,6,이호조,답,dap,1,301,29997660,29997660,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-08-01,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-6번지,2014-08-28,경기도 가평군 설악면 엄소리 114 - 6,127.5015,37.6451,99660
Gapyeong,116653,2015,183176,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,12,이호조,답,dap,1,95,12761350,13064400,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-10-23,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-12번지,2013-11-04,경기도 가평군 설악면 엄소리 114 - 12,127.5003,37.6457,134330
Gapyeong,116654,2015,185946,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,13,이호조,답,dap,1,1163,107076660,111294800,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-01-13,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-13번지,2014-06-13,경기도 가평군 설악면 엄소리 114 - 13,127.5019,37.645,92069.35512
Gapyeong,116655,2015,184421,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,14,이호조,답,dap,1,639,31356370,62712740,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-12-20,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-14번지,2014-01-02,경기도 가평군 설악면 엄소리 114 - 14,127.5025,37.6451,49071.00156
Gapyeong,116656,2015,188894,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,15,이호조,답,dap,1,1130,115970000,115970000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-12-24,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-15번지,2015-01-12,경기도 가평군 설악면 엄소리 114 - 15,127.5008,37.645,102628.3186
Gapyeong,116657,2015,189358,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,114,17,이호조,답,dap,1,2663,318356530,321007530,경기도 건설국 하천과,,경기도 가평군 안전재난과,2014-12-24,Y,매입,경기도 가평군 설악면 엄소리 일반번지 114-17번지,2015-03-25,경기도 가평군 설악면 엄소리 114 - 17,127.5003,37.6454,119548.0774
Gapyeong,116658,2015,182871,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,115,3,이호조,답,dap,1,375,26239920,26293420,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-05-29,Y,매입,경기도 가평군 설악면 엄소리 일반번지 115-3번지,2013-09-23,경기도 가평군 설악면 엄소리 115 - 3,127.4995,37.6461,69973.12
Gapyeong,116659,2015,182870,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,115,4,이호조,전,jeon,1,101,7257320,7310820,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-05-29,Y,매입,경기도 가평군 설악면 엄소리 일반번지 115-4번지,2013-09-23,경기도 가평군 설악면 엄소리 115 - 4,127.4996,37.6458,71854.65347
Gapyeong,116660,2015,119150,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,16,행정,전,jeon,1,79,1935500,1935500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2002-09-04,Y,매입,,2008-01-17,경기도 가평군 설악면 엄소리 202 - 16,127.4991,37.6469,24500
Gapyeong,116661,2015,119151,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,17,행정,전,jeon,1,16,392000,392000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2002-09-04,Y,매입,,2008-01-17,경기도 가평군 설악면 엄소리 202 - 17,127.4988,37.6469,24500
Gapyeong,116662,2015,182943,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,20,이호조,전,jeon,1,22,3549260,4499690,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-09,Y,매입,미원천 수해상습지 개선사업,2013-09-23,경기도 가평군 설악면 엄소리 202 - 20,127.4992,37.6472,161330
Gapyeong,116675,2015,184422,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,113,13,이호조,답,dap,1,1261,97114620,221085030,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-12-19,Y,매입,하천,2014-01-02,경기도 가평군 설악면 엄소리 113 - 13,127.5001,37.6465,77013.97304
Gapyeong,116704,2015,180327,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,206,4,행정,임야,forest,1,76,5228000,5228000,경기도 건설국 하천과,,경기도 가평군 안전재난과,2012-11-21,Y,누락재산등록,하천,2013-04-08,경기도 가평군 가평읍 승안리 206 - 4,127.4914,37.8416,68789.47368
Gapyeong,116705,2015,150576,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,286,12,행정,대,dae,1,21,3665550,3665550,경기도 축산산림국 공원녹지과,,,2009-05-26,Y,수용,연인산 도립공원,2009-11-29,경기도 가평군 가평읍 승안리 286 - 12,127.4875,37.8477,174550
Gapyeong,116706,2015,150595,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,286,13,행정,답,dap,1,400,57120000,57120000,경기도 축산산림국 공원녹지과,,,2009-05-26,Y,수용,연인산 도립공원,2009-11-29,경기도 가평군 가평읍 승안리 286 - 13,127.4875,37.8473,142800
Gapyeong,116707,2015,84552,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,287,2,행정,답,dap,1,281,9132500,9132500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2000-10-14,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 승안리 287 - 2,127.4874,37.846,32500
Gapyeong,116708,2015,84553,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,294,2,행정,답,dap,1,33,1138500,2242500,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2000-10-14,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 승안리 294 - 2,127.4873,37.8479,34500
Gapyeong,116709,2015,150577,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,294,5,행정,전,jeon,1,44,6404200,6404200,경기도 축산산림국 공원녹지과,,,2009-05-26,Y,수용,연인산 도립공원,2009-11-29,경기도 가평군 가평읍 승안리 294 - 5,127.4874,37.8478,145550
Gapyeong,116710,2015,149890,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,294,6,행정,답,dap,1,66,2277000,2277000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2008-12-11,Y,매입,도  로,2010-01-26,경기도 가평군 가평읍 승안리 294 - 6,127.4873,37.8478,34500
Gapyeong,116711,2015,84554,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,295,0,행정,답,dap,1,314,10833000,5723924,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2000-10-14,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 승안리 295 - 0,127.4873,37.8476,34500
Gapyeong,116712,2015,149892,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,295,3,행정,답,dap,1,59,2035500,4158788,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2008-12-11,Y,매입,도  로,2010-01-26,경기도 가평군 가평읍 승안리 295 - 3,127.4872,37.8474,34500
Gapyeong,116713,2015,84555,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,296,2,행정,답,dap,1,79,2646500,5360000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2000-10-14,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 승안리 296 - 2,127.4873,37.8472,33500
Gapyeong,116714,2015,149895,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,296,4,행정,답,dap,1,81,2713500,5495696,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,2008-12-11,Y,매입,도  로,2010-01-26,경기도 가평군 가평읍 승안리 296 - 4,127.4873,37.8473,33500
Gapyeong,116715,2015,118804,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,0,행정,공원,park,1,343,34416959,34416959,경기도 축산산림국 공원녹지과,,,2006-11-23,Y,매입,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 0,127.4824,37.8493,100340.9883
Gapyeong,116716,2015,155717,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,1,행정,주차장,parking,1,1636,164053908,164053908,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 1,127.4826,37.8491,100277.4499
Gapyeong,116717,2015,155718,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,2,행정,도로,road,1,465,45443882,45443882,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 2,127.4826,37.8489,97728.77849
Gapyeong,116718,2015,155720,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,4,행정,대,dae,1,5620,548077329,548077329,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 4,127.4828,37.8485,97522.65641
Gapyeong,116730,2015,145149,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,284,8,행정,전,jeon,1,36,4907990,4907990,경기도 축산산림국 공원녹지과,,,2008-10-06,Y,매입,연인산도립공원 진입로,2010-01-26,경기도 가평군 가평읍 승안리 284 - 8,127.4875,37.8468,136333.0556
Gapyeong,116731,2015,155886,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,256,7,행정,도로,road,1,22,2235778,2235778,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 256 - 7,127.4863,37.8464,101626.2727
Gapyeong,116732,2015,188810,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,220,6,행정,답,dap,1,657,16227900,16227900,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-19,Y,누락재산등록,,2015-01-08,경기도 가평군 가평읍 승안리 220 - 6,127.4939,37.8395,24700
Gapyeong,116733,2015,185198,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,220,7,행정,전,dap,1,657,68485500,68485500,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-19,Y,매입,하천,2014-04-02,경기도 가평군 가평읍 승안리 220 - 7,127.4939,37.8395,104239.726
Gapyeong,116734,2015,183348,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,223,5,행정,답,dap,1,318,13133400,13133400,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-01-30,Y,누락재산등록,승안천개수공사,2013-11-21,경기도 가평군 가평읍 승안리 223 - 5,127.4893,37.8424,41300
Gapyeong,116735,2015,177695,토지,행정재산,공공용재산,일반회계,산,경기도 가평군,가평읍,승안리,225,1,행정,잡종지,random,1,1140,453333330,55290000,경기도 축산산림국 공원녹지과,,,2011-10-26,Y,누락재산등록,토지,2012-11-07,경기도 가평군 가평읍 승안리 225 - 1,127.4882,37.8425,397660.8158
Gapyeong,116736,2015,118799,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,256,0,행정,답,dap,1,516,48246000,48246000,경기도 축산산림국 공원녹지과,,,2006-12-28,Y,매입,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 256 - 0,127.4861,37.8461,93500
Gapyeong,116737,2015,181465,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,21,이호조,대,dae,1,60,8460000,13547870,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-02,Y,매입,경기도 가평군 설악면 엄소리 일반번지 202-21번지,2013-07-22,경기도 가평군 설악면 엄소리 202 - 21,127.4991,37.6475,141000
Gapyeong,116738,2015,182944,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,202,22,이호조,전,jeon,1,87,13224000,13501530,경기도 건설국 하천과,,경기도 가평군 안전재난과,2013-07-03,Y,매입,미원천 수해상습지 개선사업 하천편입토지,2013-09-23,경기도 가평군 설악면 엄소리 202 - 22,127.499,37.6478,152000
Gapyeong,116744,2015,84052,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,대곡리,65,0,행정,하천,river,1,136,2516000,2516000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1996-04-17,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 대곡리 65 - 0,127.5147,37.8172,18500
Gapyeong,116745,2015,84055,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,대곡리,69,22,행정,도로,road,1,632,105300000,105300000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 대곡리 69 - 22,127.5146,37.8181,166613.9241
Gapyeong,116746,2015,84057,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,대곡리,95,5,행정,대,dae,1,37,5365000,5365000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-09-27,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 대곡리 95 - 5,127.5145,37.8187,145000
Gapyeong,116747,2015,84058,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,대곡리,95,6,행정,도로,road,1,548,32988000,32988000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1994-09-30,Y,매입,도  로,2007-07-18,경기도 가평군 가평읍 대곡리 95 - 6,127.5145,37.8185,60197.08029
Gapyeong,116976,2015,85887,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,208,1,행정,도로,road,1,234,8190000,8190000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1997-11-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 208 - 1,127.496,37.6483,35000
Gapyeong,116977,2015,85891,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,280,9,행정,도로,road,1,138,828000,828000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-05,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 280 - 9,127.4884,37.6553,6000
Gapyeong,116978,2015,85888,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,280,11,행정,도로,road,1,50,3.00E+05,3.00E+05,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 280 - 11,127.4891,37.6551,6000
Gapyeong,116979,2015,85889,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,설악면,엄소리,280,12,행정,도로,road,1,115,690000,690000,경기도 건설국 도로정책과,,경기도 가평군 건설교통과,1999-08-04,Y,매입,도  로,2007-07-18,경기도 가평군 설악면 엄소리 280 - 12,127.4887,37.6552,6000
Gapyeong,116999,2015,155729,토지,행정재산,공공용재산,일반회계,일반,경기도 가평군,가평읍,승안리,297,13,행정,주차장,parking,1,64,6418072,6418072,경기도 축산산림국 공원녹지과,,,2010-03-12,Y,분할취득,연인산 도립공원 집단시설지구,2008-01-31,경기도 가평군 가평읍 승안리 297 - 13,127.4827,37.8493,100282.375
