city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Goyang,42005,2015,184304,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,1020,7,행정,도로,road,1,1102,103588000,103588000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2012-09-21,Y,누락재산등록,도로,2013-12-31,,경기도 고양시 일산서구 가좌동  1020 - 7,126.7091,37.6831,94000
Goyang,42006,2015,184305,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,1037,2,행정,도로,road,1,237,22278000,22278000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2012-04-09,Y,누락재산등록,도로,2013-12-31,,경기도 고양시 일산서구 가좌동  1037 - 2,126.7091,37.683,94000
Goyang,42007,2015,170188,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,1038,2,행정,도로,road,1,216,20088000,20088000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2008-08-19,Y,누락재산등록,도로,2011-09-22,,경기도 고양시 일산서구 가좌동  1038 - 2,126.7095,37.683,93000
Goyang,42008,2015,170190,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,1039,2,행정,도로,road,1,126,11718000,11718000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-04-02,Y,누락재산등록,도로,2011-09-22,,경기도 고양시 일산서구 가좌동  1039 - 2,126.7092,37.6829,93000
Goyang,42009,2015,170195,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,1040,2,행정,도로,road,1,521,48453000,48453000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2008-07-16,Y,누락재산등록,도로,2011-09-22,,경기도 고양시 일산서구 가좌동  1040 - 2,126.7088,37.6829,93000
Goyang,42010,2015,187824,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,가좌동,NA,578,22,행정,잡종지,mixed,1,45,4306500,4306500,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2013-09-10,Y,누락재산등록,도로,2014-11-10,,경기도 고양시 일산서구 가좌동  578 - 22,126.7171,37.7004,95700
Goyang,42011,2015,170422,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,구산동,NA,160,4,행정,도로,road,1,121,6062100,6062100,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-04-15,Y,누락재산등록,도로,2011-09-26,,경기도 고양시 일산서구 구산동  160 - 4,126.7082,37.6924,50100
Goyang,42012,2015,170423,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,구산동,NA,161,1,행정,도로,road,1,5,250500,250500,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,2009-04-15,Y,누락재산등록,도로,2011-09-26,,경기도 고양시 일산서구 구산동  161 - 1,126.708,37.6924,50100
Goyang,42015,2015,58421,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,151,3,행정,도로,road,1,421,14375000,14375000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504131],경기도 고양시 일산서구 법곳동  151 - 3,126.7285,37.6646,34144.89311
Goyang,42016,2015,58422,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,152,4,행정,도로,road,1,1302,45170000,45170000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504132],경기도 고양시 일산서구 법곳동  152 - 4,126.7282,37.665,34692.78034
Goyang,42017,2015,58423,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,153,2,행정,도로,road,1,59,826000,826000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504133],경기도 고양시 일산서구 법곳동  153 - 2,126.7263,37.6629,14000
Goyang,42018,2015,58424,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,154,5,행정,도로,road,1,1568,20384000,20384000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504134],경기도 고양시 일산서구 법곳동  154 - 5,126.7311,37.6658,13000
Goyang,42019,2015,58425,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,154,6,행정,도로,road,1,2166,228885890,228885890,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504135],경기도 고양시 일산서구 법곳동  154 - 6,126.7311,37.6658,105672.156
Goyang,42020,2015,113859,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,156,3,행정,도로,road,1,645,51084000,51084000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,,2008-01-17,,경기도 고양시 일산서구 법곳동  156 - 3,126.7293,37.665,79200
Goyang,42021,2015,58426,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,156,4,행정,도로,road,1,66,924000,924000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504136],경기도 고양시 일산서구 법곳동  156 - 4,126.7293,37.665,14000
Goyang,42022,2015,58427,토지,행정재산,공공용재산,일반회계,일반,경기도 고양시 일산서구,법곳동,NA,157,3,행정,도로,road,1,894,12516000,12516000,경기도 건설국 도로정책과,,경기도 고양시 교통안전국 도로정책과,1997-07-23,Y,매입,도  로,2007-07-18,[토지분류코드:GA211][관리대장코드:2504137],경기도 고양시 일산서구 법곳동  157 - 3,126.7294,37.665,14000
