city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Namyangju,108367,2015,172136,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,520,15,이호조,road,road,1,18,5004000,5004000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2009-04-28,Y,매입,퇴계원~진건road공사,2011-12-20,,경기도 남양주시 진건읍 배양리 520 - 15,127.1657,37.6356,278000
Namyangju,89686,2015,59968,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,665,0,행정,공장용지,factory,1,480,133378000,133378000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2002-12-18,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2505565],경기도 남양주시 오남읍 오남리 665 - 0,127.2057,37.6903,277870.8333
Namyangju,86164,2015,59400,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,조안면,능내리,27,1,행정,dae,dae,1,3565,988293993,988293993,경기도 문화체육관광국 문화정책과,,,2005-02-17,Y,매입,실학박물관,2007-07-18,[토지분류코드:][관리dae장코드:800039],경기도 남양주시 조안면 능내리 27 - 1,127.3005,37.516,277221.3164
Namyangju,115640,2015,124209,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,528,7,행정,road,road,1,1002,276552000,276552000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-02-15,Y,매입,,2008-01-17,,경기도 남양주시 진건읍 배양리 528 - 7,127.1653,37.6325,276000
Namyangju,108363,2015,121513,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,483,7,행정,road,road,1,50,13800000,13800000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-28,Y,매입,,2009-08-14,,경기도 남양주시 진건읍 배양리 483 - 7,127.1649,37.636,276000
Namyangju,84393,2015,61139,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,654,5,행정,mixed,random,1,635,174967500,174967500,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2004-06-02,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2506736],경기도 남양주시 오남읍 양지리 654 - 5,127.191,37.7025,275539.3701
Namyangju,30279,2015,61453,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,용정리,103,9,행정,road,road,1,20,5510000,5510000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2005-02-14,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2507050],경기도 남양주시 진건읍 용정리 103 - 9,127.1881,37.6808,275500
Namyangju,98040,2015,61365,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,부평리,493,3,행정,mixed,random,1,26,7150000,7150000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2001-09-27,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2506962],경기도 남양주시 진접읍 부평리 493 - 3,127.1979,37.7495,275000
Namyangju,6961,2015,187481,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,273,10,행정,공장용지,factory,1,20,5500000,5500000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2013-09-03,Y,누락재산등록,river,2014-10-30,,경기도 남양주시 화도읍 창현리 273 - 10,127.3215,37.6336,275000
Namyangju,115607,2015,121521,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,659,9,행정,road,road,1,1029,282460500,282460500,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-10,Y,매입,,2009-08-14,,경기도 남양주시 진건읍 배양리 659 - 9,127.1645,37.6372,274500
Namyangju,108568,2015,124274,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,589,5,행정,구거,googeo,1,477,130380000,130380000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-08-16,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 589 - 5,127.1899,37.6937,273333.3333
Namyangju,91295,2015,174985,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,801,9,이호조,jeon,dap,1,1348,368004000,372503000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-06-05,Y,매입,토지보상금,2012-06-12,,경기도 남양주시 오남읍 오남리 801 - 9,127.2043,37.6923,273000
Namyangju,128827,2015,113938,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,금곡동,,405,5,행정,road,road,1,198,54054000,54054000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1988-10-13,Y,매입,,2009-11-16,,경기도 남양주시 금곡동  405 - 5,127.2084,37.6363,273000
Namyangju,111989,2015,170372,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,679,5,행정,road,road,1,192,52416000,52416000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1991-12-11,Y,누락재산등록,,2011-09-26,,경기도 남양주시 화도읍 창현리 679 - 5,127.3037,37.6395,273000
Namyangju,103325,2015,61769,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,별내면,청학리,432,5,행정,road,road,1,134,36582000,36582000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1984-12-17,Y,매입,도  로,2007-07-18,[토지분류코드:GA202][관리dae장코드:2507366],경기도 남양주시 별내면 청학리 432 - 5,127.1173,37.708,273000
Namyangju,105084,2015,61768,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,별내면,청학리,432,15,행정,dae,dae,1,1,273000,273000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1984-12-17,Y,매입,도  로,2007-07-18,[토지분류코드:GA208][관리dae장코드:2507365],경기도 남양주시 별내면 청학리 432 - 15,127.1175,37.708,273000
Namyangju,99807,2015,124239,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,774,4,행정,ddap,dap,1,946,257312000,257312000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-07-25,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 오남리 774 - 4,127.1997,37.6939,272000
Namyangju,86162,2015,59398,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,조안면,능내리,24,0,행정,dae,dae,1,1458,396102588,396102588,경기도 문화체육관광국 문화정책과,,,2005-02-21,Y,매입,실학박물관,2007-07-18,[토지분류코드:][관리dae장코드:800037],경기도 남양주시 조안면 능내리 24 - 0,127.2997,37.5159,271675.3004
Namyangju,86163,2015,166897,토지,행정재산,공용재산,일반회계,일반,경기도 남양주시,조안면,능내리,24,1,행정,road,road,1,125,33959412,33959412,경기도 문화체육관광국 문화정책과,,,2011-07-07,Y,분할취득,실학박물관,2007-07-18,[토지분류코드:][관리dae장코드:800037],경기도 남양주시 조안면 능내리 24 - 1,127.2996,37.5157,271675.296
Namyangju,58609,2015,190082,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,167,14,이호조,jeon,forest,1,278,75199000,75199000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2015-05-28,Y,매입,경기도 남양주시 화도읍 창현리 일반번지 167-14번지,2015-06-10,,경기도 남양주시 화도읍 창현리 167 - 14,127.3173,37.6386,270500
Namyangju,115644,2015,121520,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,569,1,행정,road,road,1,79,21330000,21330000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-17,Y,매입,,2009-08-14,,경기도 남양주시 진건읍 배양리 569 - 1,127.1654,37.6296,270000
Namyangju,1001,2015,177512,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,298,21,행정,river,river,1,45,12150000,12150000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 298 - 21,127.3058,37.6554,270000
Namyangju,919,2015,177502,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,305,28,행정,river,river,1,15,4050000,4050000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 305 - 28,127.3054,37.6546,270000
Namyangju,1008,2015,177513,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,300,26,행정,river,river,1,1,270000,270000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2011-10-04,Y,누락재산등록,river,2012-11-05,,경기도 남양주시 화도읍 마석우리 300 - 26,127.3058,37.6555,270000
Namyangju,115584,2015,160976,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,월문리,1138,1,이호조,road,road,1,430,115025000,115853300,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2011-04-11,Y,매입,미불용지,2011-05-17,,경기도 남양주시 와부읍 월문리 1138 - 1,127.2279,37.5955,267500
Namyangju,99801,2015,181261,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,773,23,이호조,jeon,dap,1,1496,399930660,404702900,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2013-02-15,Y,매입,토지보상금,2013-07-04,,경기도 남양주시 오남읍 오남리 773 - 23,127.2048,37.6937,267333.3289
Namyangju,79303,2015,63791,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,180,0,행정,ddap,dap,1,1536,409087000,409087000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2005-06-28,Y,매입,도  로,2007-07-18,[토지분류코드:][관리dae장코드:2509388],경기도 남양주시 오남읍 오남리 180 - 0,127.2131,37.693,266332.6823
Namyangju,115548,2015,61382,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,240,16,행정,ddap,dap,1,498,132468000,145236000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2000-10-04,Y,매입,하  천,2009-10-27,[토지분류코드:][관리dae장코드:2506979],경기도 남양주시 진접읍 장현리 240 - 16,127.1929,37.7231,266000
Namyangju,62166,2015,114789,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,연평리,324,22,행정,jeon,jeon,1,52,13832000,13832000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-04-25,Y,매입,,2008-01-17,,경기도 남양주시 진접읍 연평리 324 - 22,127.1769,37.6943,266000
Namyangju,115528,2015,149787,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,240,34,행정,ddap,dap,1,48,12768000,13998651,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2008-10-22,Y,매입,하  천,2010-01-20,[토지분류코드:][관리dae장코드:2506979],경기도 남양주시 진접읍 장현리 240 - 34,127.1926,37.7229,266000
Namyangju,89616,2015,124255,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,779,18,행정,jeon,jeon,1,188,49945330,49945330,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-07-20,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 오남리 779 - 18,127.2031,37.6935,265666.6489
Namyangju,117353,2015,61148,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,657,29,행정,river,river,1,382,101421000,101421000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2004-05-25,Y,매입,하  천,2009-08-06,[토지분류코드:][관리dae장코드:2506745],경기도 남양주시 오남읍 양지리 657 - 29,127.1905,37.7029,265500
Namyangju,106634,2015,61331,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,부평리,323,4,행정,dae,dae,1,23,6095000,6095000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2001-12-18,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2506928],경기도 남양주시 진접읍 부평리 323 - 4,127.1978,37.7538,265000
Namyangju,60385,2015,114958,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,488,10,행정,road,road,1,982,259248000,259248000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2005-12-14,Y,매입,,2009-11-17,,경기도 남양주시 화도읍 창현리 488 - 10,127.3064,37.652,264000
Namyangju,915,2015,167015,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,303,0,행정,river,river,1,707,186648000,186648000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2009-03-20,Y,누락재산등록,river,2011-08-03,,경기도 남양주시 화도읍 마석우리 303 - 0,127.3055,37.6559,264000
Namyangju,928,2015,166938,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,마석우리,306,150,행정,river,river,1,2,528000,528000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2010-02-22,Y,누락재산등록,road,2011-08-03,,경기도 남양주시 화도읍 마석우리 306 - 150,127.3054,37.6549,264000
Namyangju,113846,2015,190567,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,265,59,이호조,road,cemetery,1,14,3689500,3689500,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2015-03-19,Y,매입,경기도 남양주시 화도읍 창현리 일반번지 265-59번지,2015-06-22,,경기도 남양주시 진접읍 장현리 265 - 59,127.1839,37.7134,263535.7143
Namyangju,115641,2015,124212,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,529,1,행정,road,road,1,270,71010000,71010000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-02-18,Y,매입,,2008-01-17,,경기도 남양주시 진건읍 배양리 529 - 1,127.1654,37.6326,263000
Namyangju,113877,2015,189633,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,장현리,296,2,행정,river,river,1,822,214526000,214526000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2014-11-28,Y,매입,river,2015-04-01,,경기도 남양주시 진접읍 장현리 296 - 2,127.1864,37.7173,260980.5353
Namyangju,131426,2015,174309,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,신월리,160,6,이호조,ddap,dap,1,288,75024000,75024000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-05-08,Y,매입,road,2012-05-18,,경기도 남양주시 진건읍 신월리 160 - 6,127.1689,37.6652,260500
Namyangju,108376,2015,124210,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,배양리,528,3,행정,road,road,1,66,17193000,17193000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-02-16,Y,매입,,2008-01-17,,경기도 남양주시 진건읍 배양리 528 - 3,127.1651,37.6329,260500
Namyangju,131425,2015,174310,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,신월리,160,4,이호조,ddap,dap,1,43,11201500,11201500,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-05-08,Y,매입,road,2012-05-18,,경기도 남양주시 진건읍 신월리 160 - 4,127.1689,37.6654,260500
Namyangju,82669,2015,124272,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,588,12,행정,구거,googeo,1,4,1041330,1041330,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-08-16,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 588 - 12,127.1891,37.6935,260332.5
Namyangju,79328,2015,59934,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,545,0,행정,jeon,jeon,1,38,9880000,9880000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2003-03-17,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2505531],경기도 남양주시 오남읍 오남리 545 - 0,127.2081,37.6854,260000
Namyangju,133253,2015,179849,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,580,5,이호조,mixed,dap,1,23,5974500,8802400,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-12-26,Y,매입,토지보상금,2013-04-01,,경기도 남양주시 오남읍 양지리 580 - 5,127.1894,37.6935,259760.8696
Namyangju,67118,2015,190359,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,276,6,이호조,jeon,road,1,30,7791250,7791250,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2015-03-20,Y,매입,경기도 남양주시 화도읍 창현리 일반번지 276-6번지,2015-06-11,,경기도 남양주시 화도읍 창현리 276 - 6,127.3214,37.6344,259708.3333
Namyangju,82670,2015,124273,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,588,13,행정,구거,googeo,1,13,3362660,3362660,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-08-16,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 588 - 13,127.189,37.6935,258666.1538
Namyangju,6977,2015,185401,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,270,3,행정,jeon,dap,1,13,3360500,3360500,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2013-08-20,Y,매입,river,2014-04-11,,경기도 남양주시 화도읍 창현리 270 - 3,127.3217,37.6336,258500
Namyangju,60332,2015,187472,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진접읍,연평리,111,5,행정,ddap,dap,1,125,32075000,32075000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2014-05-30,Y,누락재산등록,river,2014-10-30,,경기도 남양주시 진접읍 연평리 111 - 5,127.1852,37.7088,256600
Namyangju,38251,2015,143177,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,묵현리,91,2,행정,ddap,dap,1,50,12800000,12800000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2007-07-25,Y,매입,누락재산 일괄등록,2008-11-21,,경기도 남양주시 화도읍 묵현리 91 - 2,127.3005,37.6633,256000
Namyangju,38250,2015,143176,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,묵현리,91,1,행정,ddap,dap,1,17,4352000,4352000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2007-07-25,Y,매입,누락재산 일괄등록,2008-11-21,,경기도 남양주시 화도읍 묵현리 91 - 1,127.3,37.6637,256000
Namyangju,89678,2015,174918,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,638,4,이호조,ddap,dap,1,248,63405330,63405330,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-05-14,Y,매입,경기도 남양주시 오남읍 오남리 일반번지 638-4번지,2012-06-08,,경기도 남양주시 오남읍 오남리 638 - 4,127.2047,37.6926,255666.6532
Namyangju,113772,2015,171608,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,와부읍,월문리,1254,1,이호조,road,road,1,79,20184500,20184500,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road건설과,2011-09-15,Y,매입,road,2011-10-19,,경기도 남양주시 와부읍 월문리 1254 - 1,127.2268,37.5952,255500
Namyangju,75890,2015,188378,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,169,42,이호조,road,road,1,2,511000,526000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2014-12-15,Y,매입,토지보상금(가곡리 169-42),2014-12-19,,경기도 남양주시 화도읍 가곡리 169 - 42,127.303,37.6802,255500
Namyangju,89654,2015,59946,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,594,19,행정,ddap,dap,1,21,5355000,5355000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2003-03-29,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2505543],경기도 남양주시 오남읍 오남리 594 - 19,127.2071,37.6862,255000
Namyangju,84431,2015,114288,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,604,18,행정,공장용지,factory,1,145,36830000,36830000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-05-11,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 604 - 18,127.1933,37.6948,254000
Namyangju,6955,2015,184444,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,창현리,271,1,이호조,ddap,dap,1,460,115812500,115812500,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2013-11-26,Y,매입,묵현천 수해상습지 개선사업(화도읍 창현리 271-1),2014-01-03,,경기도 남양주시 화도읍 창현리 271 - 1,127.3225,37.6332,251766.3043
Namyangju,117311,2015,114299,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,761,3,행정,ddap,dap,1,604,151984000,151984000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2003-12-13,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 761 - 3,127.1875,37.7076,251629.1391
Namyangju,65501,2015,114173,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,삼패동,,400,4,행정,road,road,1,474,118974000,118974000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1992-05-19,Y,매입,,2009-11-17,,경기도 남양주시 삼패동  400 - 4,127.1902,37.5945,251000
Namyangju,34655,2015,121502,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,지금동,,315,15,행정,road,road,1,448,112448000,112448000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-12-19,Y,매입,,2009-08-14,,경기도 남양주시 지금동  315 - 15,127.1671,37.6259,251000
Namyangju,58751,2015,155667,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,279,32,이호조,road,road,1,278,69778000,69778000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2010-02-17,Y,매입,경기도 남양주시 화도읍 가곡리 일반번지 279-32번지,2010-07-09,,경기도 남양주시 화도읍 가곡리 279 - 32,127.3073,37.6843,251000
Namyangju,6970,2015,170367,토지,일반재산,unknown,일반회계,일반,경기도 남양주시,화도읍,창현리,553,4,행정,ddap,dap,1,39,9789000,9789000,경기도 자치행정국 회계과,,경기도 남양주시 총무기획국 회계과,2008-02-22,Y,누락재산등록,,2011-09-26,,경기도 남양주시 화도읍 창현리 553 - 4,127.3064,37.6466,251000
Namyangju,75880,2015,175319,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,가곡리,173,6,이호조,road,road,1,26,6513000,6513000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-04-19,Y,매입,road,2012-06-27,,경기도 남양주시 화도읍 가곡리 173 - 6,127.3031,37.6777,250500
Namyangju,99832,2015,63199,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,진관리,234,3,행정,road,road,1,822,205500000,205500000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,1995-12-07,Y,매입,도  로,2007-07-18,[토지분류코드:GA202][관리dae장코드:2508796],경기도 남양주시 진건읍 진관리 234 - 3,127.1662,37.65,250000
Namyangju,86265,2015,124279,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,586,3,행정,jeon,jeon,1,273,68250000,68250000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-08-17,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 586 - 3,127.1876,37.6937,250000
Namyangju,112088,2015,61253,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,사능리,651,0,행정,jeon,jeon,1,118,29500000,29500000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2001-11-14,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2506850],경기도 남양주시 진건읍 사능리 651 - 0,127.1768,37.6556,250000
Namyangju,79329,2015,59935,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,545,1,행정,구거,googeo,1,33,8250000,8250000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2003-02-10,Y,매입,하  천,2007-07-18,[토지분류코드:][관리dae장코드:2505532],경기도 남양주시 오남읍 오남리 545 - 1,127.208,37.6854,250000
Namyangju,86264,2015,124278,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,586,2,행정,jeon,jeon,1,10,2500000,2500000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2007-08-17,Y,매입,,2008-01-17,,경기도 남양주시 오남읍 양지리 586 - 2,127.1876,37.6938,250000
Namyangju,30257,2015,187999,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,진건읍,용정리,162,4,행정,ddap,dap,1,1,250000,250000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2012-08-16,Y,누락재산등록,road,2014-11-12,,경기도 남양주시 진건읍 용정리 162 - 4,127.1903,37.6791,250000
Namyangju,91293,2015,121486,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,798,6,행정,ddap,dap,1,105,26214930,26214930,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-11-21,Y,매입,,2009-08-13,,경기도 남양주시 오남읍 오남리 798 - 6,127.2013,37.6927,249666
Namyangju,84421,2015,121489,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,862,0,행정,ddap,dap,1,857,213963760,213963760,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-09-18,Y,매입,,2009-08-13,,경기도 남양주시 오남읍 오남리 862 - 0,127.1988,37.6942,249665.9977
Namyangju,99933,2015,121470,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,오남리,774,5,행정,ddap,dap,1,946,236184030,236184030,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2006-10-17,Y,매입,,2009-08-10,,경기도 남양주시 오남읍 오남리 774 - 5,127.2,37.6936,249665.9937
Namyangju,133241,2015,92231,토지,일반재산,unknown,,일반,경기도 남양주시,오남읍,양지리,512,23,행정,mixed,random,1,53,13223447,13223447,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,1994-06-14,Y,매입,농경지,2007-07-18,[토지분류코드:GC002][관리dae장코드:2509462],경기도 남양주시 오남읍 양지리 512 - 23,127.1945,37.6987,249499
Namyangju,86258,2015,63769,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,오남읍,양지리,584,3,행정,ddap,dap,1,810,201176000,201176000,경기도 건설국 road정책과,,경기도 남양주시 교통road국 road정비과,2004-11-11,Y,매입,도  로,2007-07-18,[토지분류코드:][관리dae장코드:2509366],경기도 남양주시 오남읍 양지리 584 - 3,127.1881,37.6936,248365.4321
Namyangju,38248,2015,143178,토지,행정재산,공공용재산,일반회계,일반,경기도 남양주시,화도읍,묵현리,77,2,행정,ddap,dap,1,462,114576000,114576000,경기도 건설국 river과,,경기도 남양주시 환경녹지국 생태river과,2007-07-25,Y,매입,누락재산 일괄등록,2008-11-21,,경기도 남양주시 화도읍 묵현리 77 - 2,127.3018,37.6622,248000
