"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"4328",113202,2015,177149,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,3,"행정","답","답",1,907,12335200,12335200,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-11","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 329 - 3",127.5533,37.206
"4329",113203,2015,46443,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,4,"행정","답","답",1,345,10177500,10177500,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1994-06-13","Y","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1643633]","경기도 여주시 가남읍 심석리 329 - 4",127.5534,37.2058
"4330",113204,2015,46442,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,11,"행정","도로","도로",1,3062,90299500,90299500,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1994-05-30","Y","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1643632]","경기도 여주시 가남읍 심석리 329 - 11",127.5536,37.2062
"4331",113205,2015,161357,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,15,"이호조","답","답",1,1199,426470000,430321680,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-21","Y","매입","도로","2011-05-26","","경기도 여주시 가남읍 심석리 329 - 15",127.5534,37.2067
"4332",113206,2015,177147,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,16,"행정","답","답",1,249,31623000,31623000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-21","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 329 - 16",127.5534,37.2065
"4333",113207,2015,177148,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,17,"행정","답","답",1,947,120269000,120269000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-11","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 329 - 17",127.5533,37.2063
"4334",113208,2015,161371,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,18,"이호조","답","답",1,86,10922000,10922000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-16","Y","매입","도로","2011-05-26","","경기도 여주시 가남읍 심석리 329 - 18",127.5538,37.2066
"4335",113209,2015,161374,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",329,19,"이호조","답","답",1,40,8804000,8804000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-16","Y","매입","도로","2011-05-26","","경기도 여주시 가남읍 심석리 329 - 19",127.5542,37.2063
"4336",113210,2015,46444,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",331,3,"행정","도로","도로",1,119,3510500,3510500,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","1983-12-30","Y","매입","도로","2009-07-31","[토지분류코드:GA211][관리대장코드:1643634]","경기도 여주시 가남읍 심석리 331 - 3",127.5536,37.2051
"4337",113211,2015,177150,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",333,5,"행정","답","답",1,20,676000,676000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-16","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 333 - 5",127.5543,37.206
"4338",113212,2015,177151,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",333,6,"행정","답","답",1,18,608400,608400,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-16","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 333 - 6",127.5543,37.2062
"4339",113213,2015,177152,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",334,8,"행정","답","답",1,15,2940000,2940000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-24","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 334 - 8",127.5536,37.2049
"4340",113214,2015,177153,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",334,9,"행정","답","답",1,108,21168000,21183000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-03-24","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 334 - 9",127.5536,37.2049
"4341",113215,2015,159222,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",334,10,"이호조","답","답",1,67,13132000,38962000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2010-12-24","Y","매입","도로","2010-12-30","","경기도 여주시 가남읍 심석리 334 - 10",127.5539,37.2048
"4342",113216,2015,159226,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",337,11,"이호조","답","답",1,208,40768000,60653000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2010-12-24","Y","매입","도로","2010-12-30","","경기도 여주시 가남읍 심석리 337 - 11",127.5536,37.2046
"4343",113217,2015,162452,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",337,12,"이호조","답","답",1,151,92820000,94035620,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-02-18","Y","매입","여주-가남간 편입토지","2011-06-16","","경기도 여주시 가남읍 심석리 337 - 12",127.5534,37.2048
"4344",113218,2015,177154,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",337,13,"행정","답","답",1,74,14504000,14504000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-02-18","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 337 - 13",127.5533,37.2048
"4345",113219,2015,177155,"토지","행정재산","공공용재산","일반회계","일반","경기도 여주시","가남읍","심석리",337,14,"행정","답","답",1,9,1764000,1764000,"경기도 건설국 도로정책과","","경기도 여주시 경제개발국 건설과","2011-02-18","Y","누락재산등록","도로","2012-11-01","","경기도 여주시 가남읍 심석리 337 - 14",127.5528,37.2045
