"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"232",13979,2015,126439,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,752,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  752 - 0",126.9458,37.3602
"233",13980,2015,126427,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,755,6,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  755 - 6",999,999
"234",13981,2015,126426,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","금정동",NA,757,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1990-03-24","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 금정동  757 - 7",126.9434,37.3609
"235",13991,2015,138842,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"행정","미등록","미등록",1,NA,10384500,10384500,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2007-11-02","Y","매입","화재진압시설","2008-03-07","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"236",14021,2015,154555,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1156,0,"이호조","미등록","미등록",1,NA,3733330,3733330,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","2010-05-27","Y","신축","소방용수시설(지상식소화전)","2010-05-28","","경기도 군포시 산본동  1156 - 0",126.9272,37.3525
"237",14229,2015,126290,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","당동",NA,886,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1999-06-03","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 당동  886 - 0",126.9455,37.345
"238",14230,2015,126530,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1148,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1148 - 0",126.9212,37.3624
"239",14231,2015,126532,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1148,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1148 - 0",126.9212,37.3624
"240",14232,2015,126533,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1148,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1148 - 0",126.9212,37.3624
"241",14255,2015,126528,"공작물","행정재산","공용재산","일반회계","일반","경기도 군포시","산본동",NA,1148,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 군포소방서","","1995-07-14","Y","매입","소방용수시설","2008-03-07","","경기도 군포시 산본동  1148 - 4",126.9203,37.3602
