"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"3929",91335,2015,151011,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",135,4,"행정","하천","하천",1,62,2411800,2411800,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2009-08-06","Y","분할취득","하천","2009-12-23","","경기도 남양주시 진건읍 진관리 135 - 4",127.1719,37.658
"3930",91336,2015,61297,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",137,0,"행정","하천","하천",1,1832,34006500,34006500,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2002-07-10","Y","매입","하  천","2008-12-01","[토지분류코드:][관리대장코드:2506894]","경기도 남양주시 진건읍 진관리 137 - 0",127.1708,37.6582
"3931",91337,2015,61298,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",137,2,"행정","하천","하천",1,420,10878000,10878000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2002-08-01","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2506895]","경기도 남양주시 진건읍 진관리 137 - 2",127.1714,37.658
"3932",91338,2015,61299,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",139,0,"행정","하천","하천",1,661.33,10267200,10267200,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2002-07-10","Y","매입","하  천","2008-12-01","[토지분류코드:][관리대장코드:2506896]","경기도 남양주시 진건읍 진관리 139 - 0",127.1706,37.6584
"3933",91339,2015,61300,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",144,6,"행정","답","답",1,206,6901000,6901000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-10-19","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2506897]","경기도 남양주시 진건읍 진관리 144 - 6",127.1704,37.6581
"3934",91340,2015,114594,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",165,3,"행정","답","답",1,463,44911000,44911000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-02-26","Y","매입","","2009-11-18","","경기도 남양주시 진건읍 진관리 165 - 3",127.1643,37.659
"3935",91341,2015,114595,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",165,4,"행정","답","답",1,26,2522000,2522000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-02-26","Y","매입","","2009-11-18","","경기도 남양주시 진건읍 진관리 165 - 4",127.1637,37.6589
"3936",91342,2015,114596,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",167,2,"행정","답","답",1,418,13376000,13376000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-02-26","Y","매입","","2009-11-18","","경기도 남양주시 진건읍 진관리 167 - 2",127.1653,37.6591
"3937",91343,2015,114597,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",171,3,"행정","답","답",1,34,1088000,1088000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2001-02-10","Y","매입","","2009-11-18","","경기도 남양주시 진건읍 진관리 171 - 3",127.1661,37.659
"3938",91344,2015,114598,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",226,3,"행정","도로","도로",1,194,6402000,6402000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1995-10-25","Y","매입","","2008-01-17","","경기도 남양주시 진건읍 진관리 226 - 3",127.1706,37.6501
"3939",91345,2015,63191,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",228,0,"행정","도로","도로",1,172,774000,774000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1986-03-12","Y","매입","도  로","2007-07-18","[토지분류코드:GA202][관리대장코드:2508788]","경기도 남양주시 진건읍 진관리 228 - 0",127.1673,37.65
"3940",91346,2015,63193,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",230,2,"행정","도로","도로",1,20,162000,162000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1986-02-18","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508790]","경기도 남양주시 진건읍 진관리 230 - 2",127.1656,37.6501
"3941",91347,2015,63194,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","진관리",230,4,"행정","도로","도로",1,54,396900,396900,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1986-02-18","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508791]","경기도 남양주시 진건읍 진관리 230 - 4",127.1654,37.6502
"3942",91348,2015,63768,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,3,"행정","답","답",1,1000,158333000,158333000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2004-11-04","Y","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2509365]","경기도 남양주시 오남읍 오남리 731 - 3",127.2093,37.6929
"3943",91349,2015,121465,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,5,"행정","답","답",1,1015,184730000,184730000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2006-09-18","Y","매입","","2009-08-10","","경기도 남양주시 오남읍 오남리 731 - 5",127.2096,37.6929
"3944",91350,2015,62963,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",159,8,"행정","도로","도로",1,2067,82680000,82680000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-04-03","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508560]","경기도 남양주시 진건읍 사능리 159 - 8",127.1912,37.6467
"3945",91351,2015,62964,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",162,4,"행정","도로","도로",1,21,955500,955500,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1997-05-03","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508561]","경기도 남양주시 진건읍 사능리 162 - 4",127.1927,37.6473
"3946",91352,2015,62965,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",162,5,"행정","도로","도로",1,44,1760000,1760000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-10-15","Y","매입","도  로","2009-08-14","[토지분류코드:GA211][관리대장코드:2508562]","경기도 남양주시 진건읍 사능리 162 - 5",127.1922,37.6469
"3947",91353,2015,62966,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",164,1,"행정","답","답",1,158,6320000,6320000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-10-26","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508563]","경기도 남양주시 진건읍 사능리 164 - 1",127.1916,37.6475
"3948",91354,2015,62967,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",164,3,"행정","도로","도로",1,1729,69160000,69160000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-10-26","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508564]","경기도 남양주시 진건읍 사능리 164 - 3",127.1918,37.6468
"3949",91355,2015,62987,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",175,0,"행정","도로","도로",1,1683,95931000,95931000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-05-13","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508584]","경기도 남양주시 진건읍 사능리 175 - 0",127.1929,37.6479
"3950",91356,2015,114535,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",176,0,"행정","도로","도로",1,972,28868400,28868400,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1997-09-22","Y","매입","","2008-01-17","","경기도 남양주시 진건읍 사능리 176 - 0",127.193,37.648
"3951",91357,2015,62988,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",177,4,"행정","도로","도로",1,351,27027000,27027000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-04-30","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508585]","경기도 남양주시 진건읍 사능리 177 - 4",127.1926,37.6484
"3952",91358,2015,62989,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",177,6,"행정","도로","도로",1,494,2e+06,2e+06,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1987-11-18","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508586]","경기도 남양주시 진건읍 사능리 177 - 6",127.1926,37.6486
"3953",91359,2015,63054,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",573,2,"행정","도로","도로",1,1071,22491000,22491000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1995-10-21","Y","매입","도  로","2007-07-18","[토지분류코드:GA202][관리대장코드:2508651]","경기도 남양주시 진건읍 사능리 573 - 2",127.1808,37.648
"3954",91360,2015,63055,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",573,3,"행정","답","답",1,55,1155000,1155000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1995-11-22","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508652]","경기도 남양주시 진건읍 사능리 573 - 3",127.1808,37.6476
"3955",91361,2015,63056,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",573,4,"행정","도로","도로",1,1120,23520000,23520000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1995-12-14","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508653]","경기도 남양주시 진건읍 사능리 573 - 4",127.1807,37.6479
"3956",91373,2015,62962,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",159,7,"행정","도로","도로",1,1535,69075000,69075000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1997-05-03","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508559]","경기도 남양주시 진건읍 사능리 159 - 7",127.1914,37.6468
"3957",91374,2015,62961,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",159,6,"행정","도로","도로",1,89,3560000,3560000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1996-11-07","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508558]","경기도 남양주시 진건읍 사능리 159 - 6",127.1912,37.6472
"3958",91375,2015,62960,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","진건읍","사능리",155,3,"행정","도로","도로",1,957,3875850,3875850,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","1987-09-07","Y","매입","도  로","2007-07-18","[토지분류코드:GA211][관리대장코드:2508557]","경기도 남양주시 진건읍 사능리 155 - 3",127.1904,37.6494
"3959",91376,2015,63802,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,6,"행정","답","답",1,90,14250000,14250000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2005-09-30","Y","매입","도  로","2009-08-10","[토지분류코드:][관리대장코드:2509399]","경기도 남양주시 오남읍 오남리 731 - 6",127.21,37.6928
"3960",91377,2015,63771,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,9,"행정","답","답",1,1089,159356473,159356473,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2004-11-09","Y","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2509368]","경기도 남양주시 오남읍 오남리 731 - 9",127.2096,37.6932
"3961",91378,2015,63801,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,10,"행정","답","답",1,910,144083000,144083000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2005-09-30","Y","매입","도  로","2009-08-10","[토지분류코드:][관리대장코드:2509398]","경기도 남양주시 오남읍 오남리 731 - 10",127.21,37.6929
"3962",91379,2015,95358,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",731,13,"행정","답","답",1,975,142674527,142674527,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2005-07-27","Y","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2509368]","경기도 남양주시 오남읍 오남리 731 - 13",127.2096,37.6931
"3963",91380,2015,172249,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",756,0,"이호조","하천","하천",1,516,21672000,25231600,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2011-12-23","Y","매입","하천편입토지","2012-01-09","","경기도 남양주시 오남읍 오남리 756 - 0",127.206,37.6963
"3964",91381,2015,59979,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",757,10,"행정","하천","하천",1,116,8380257,8452500,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2002-04-01","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2505576]","경기도 남양주시 오남읍 오남리 757 - 10",127.2025,37.6968
"3965",91382,2015,124262,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",791,22,"행정","답","답",1,17,2384250,2384250,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2007-03-29","Y","매입","","2008-12-01","","경기도 남양주시 오남읍 오남리 791 - 22",127.2023,37.6933
"3966",91383,2015,147022,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",791,23,"이호조","답","답",1,3,503880,503880,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2008-03-25","Y","매입","내각-오남도로공사 토지","2010-01-20","","경기도 남양주시 오남읍 오남리 791 - 23",127.2014,37.6933
"3967",91384,2015,124267,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",791,24,"행정","답","답",1,28,5236000,5236000,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2007-08-13","Y","매입","","2008-01-17","","경기도 남양주시 오남읍 오남리 791 - 24",127.2014,37.6932
"3968",91385,2015,155045,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",791,25,"이호조","답","답",1,24,3376000,14077870,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2010-05-31","Y","매입","내각-오남 도로확포장공사","2010-06-09","","경기도 남양주시 오남읍 오남리 791 - 25",127.2013,37.693
"3969",91386,2015,121476,"토지","행정재산","공공용재산","일반회계","일반","경기도 남양주시","오남읍","오남리",791,27,"행정","답","답",1,122,25660620,25660620,"경기도 건설국 도로정책과","","경기도 남양주시 교통도로국 도로정비과","2006-11-21","Y","매입","","2009-08-10","","경기도 남양주시 오남읍 오남리 791 - 27",127.2012,37.6928
