"","X","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude"
"44",11972,2015,125412,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,75,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 75",126.8564,37.473
"45",11990,2015,125730,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,304,75,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1997-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  304 - 75",126.8564,37.473
"46",11991,2015,125432,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,305,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2006-09-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  305 - 3",126.8539,37.4723
"47",11992,2015,125442,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,307,29,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2006-09-12","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 광명동  307 - 29",126.8546,37.4712
"48",12880,2015,158913,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,1591,10,"이호조","미등록","미등록",1,NA,3491250,3491250,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2010-09-27","Y","신축","지상식 소화전(보호틀포함)","2010-11-25","","경기도 광명시 광명동  1591 - 10",999,999
"49",12881,2015,158914,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,1591,10,"이호조","미등록","미등록",1,NA,3491250,3491250,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2010-09-27","Y","신축","지상식 소화전(보호틀포함)","2010-11-25","","경기도 광명시 광명동  1591 - 10",999,999
"50",12882,2015,158915,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,1591,10,"이호조","미등록","미등록",1,NA,3491250,3491250,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2010-09-27","Y","신축","지상식 소화전(보호틀포함)","2010-11-25","","경기도 광명시 광명동  1591 - 10",999,999
"51",12883,2015,158916,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","광명동",NA,1591,10,"이호조","미등록","미등록",1,NA,3491250,3491250,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2010-09-27","Y","신축","지상식 소화전(보호틀포함)","2010-11-25","","경기도 광명시 광명동  1591 - 10",999,999
"52",12884,2015,125280,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,47,21,"행정","미등록","미등록",1,NA,2500000,2500000,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","1994-10-01","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  47 - 21",999,999
"53",12885,2015,125421,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,51,2,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2005-08-08","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  51 - 2",999,999
"54",12886,2015,125281,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,56,14,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  56 - 14",126.8653,37.4895
"55",12887,2015,125649,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,56,14,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  56 - 14",126.8653,37.4895
"56",12933,2015,125154,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,77,41,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2004-08-25","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  77 - 41",126.8641,37.4842
"57",12934,2015,125207,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,77,65,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2001-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  77 - 65",126.8634,37.4848
"58",12935,2015,125593,"공작물","행정재산","공용재산","일반회계","일반","경기도 광명시","철산동",NA,77,65,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 광명소방서","","2001-10-15","Y","매입","소방용수시설","2008-03-07","","경기도 광명시 철산동  77 - 65",126.8634,37.4848
