"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"13126",2015,170735,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1014,3,"행정","도로","도로",1,2024,100188000,100188000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-05-26","Y","누락재산등록","도로","2011-09-27",""
"13127",2015,55868,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1040,1,"행정","답","답",1,33,498300,498300,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2001-04-16","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2501578]"
"13128",2015,55869,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1041,1,"행정","답","답",1,517,7806700,7806700,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2001-06-22","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2501579]"
"13129",2015,170736,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1042,2,"행정","답","답",1,783,38758500,38758500,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2001-05-21","Y","누락재산등록","도로","2011-09-27",""
"13130",2015,113858,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1042,3,"행정","답","답",1,1611,63795600,63795600,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2001-06-22","Y","매입","","2008-01-17",""
"13131",2015,55872,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1043,1,"행정","답","답",1,1060,16006000,16006000,"경기도 건설국 하천과","","경기도 고양시 환경친화사업소 생태하천과","2001-04-04","Y","매입","하  천","2007-07-18","[토지분류코드:][관리대장코드:2501582]"
"13132",2015,170737,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1071,0,"행정","답","답",1,409,63804000,63804000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2009-01-30","Y","누락재산등록","도로","2011-09-27",""
"13133",2015,170738,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",1071,1,"행정","도로","도로",1,1322,65439000,65439000,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2008-06-10","Y","누락재산등록","도로","2011-09-27",""
"13134",2015,184397,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",213,24,"행정","도로","도로",1,534,49341600,49341600,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
"13135",2015,184396,"토지","행정재산","공공용재산","일반회계","일반","경기도 고양시 일산서구","법곳동","",213,21,"행정","도로","도로",1,293,27073200,27073200,"경기도 건설국 도로정책과","","경기도 고양시 교통안전국 도로정책과","2012-09-21","Y","누락재산등록","도로","2013-12-31",""
