"","집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","회계구분명","산구분명","시군구명","읍면동명","리명","본번","부번","입력시스템명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득승인여부","취득방법명","재산명칭","등록일자","비고"
"45405",2015,131614,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",773,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45406",2015,131623,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",773,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45407",2015,131624,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",773,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45408",2015,131629,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",773,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45409",2015,131665,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",775,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45410",2015,131666,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",776,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45411",2015,131667,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",777,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45412",2015,131668,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","원시동","",779,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45426",2015,132221,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",649,10,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45427",2015,132220,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",654,13,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45428",2015,132210,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",661,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45429",2015,132211,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",663,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45430",2015,132212,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",665,5,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45431",2015,132217,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","부곡동","",666,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-01-16","Y","매입","비상급수시설","2008-03-07",""
"45732",2015,132347,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",673,17,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45733",2015,132346,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",673,20,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45744",2015,131965,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","본오동","",834,16,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","1997-06-01","Y","매입","비상급수시설","2008-03-07",""
"45745",2015,131971,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","본오동","",839,11,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-06-01","Y","매입","비상급수시설","2008-03-07",""
"45746",2015,131938,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","본오동","",841,4,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2003-07-24","Y","매입","비상급수시설","2008-03-07",""
"45764",2015,132354,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",675,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45765",2015,132355,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",676,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45777",2015,132513,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1469,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45778",2015,132514,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1471,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45796",2015,132359,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",677,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45797",2015,132310,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 단원구","성곡동","",678,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45847",2015,132473,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1339,3,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45848",2015,132558,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1344,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2005-07-29","Y","매입","비상급수시설","2008-03-07",""
"45849",2015,132495,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1347,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45850",2015,132502,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1355,7,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45851",2015,132531,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1370,15,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-11-05","Y","매입","비상급수시설","2008-03-07",""
"45852",2015,132503,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1371,9,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45853",2015,132506,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","사동","",1397,1,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45862",2015,131483,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",587,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45863",2015,131481,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",588,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
"45864",2015,131482,"공작물","행정재산","공용재산","일반회계","일반","경기도 안산시 상록구","성포동","",588,0,"행정","미등록","미등록",1,NA,3e+06,3e+06,"경기도 재난안전본부 소방행정과","경기도 안산소방서","","2004-12-31","Y","매입","비상급수시설","2008-03-07",""
