"집계년도","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address"
2015,118705,"토지","행정재산","공공용재산","일반","제방","제방",1,625,32500000,32500000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2000-03-13","매입","","2008-01-17","","경기도 동두천시 상패동  803 - 1"
2015,118704,"토지","행정재산","공공용재산","일반","제방","제방",1,631,32812000,32812000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2000-06-29","매입","","2008-01-17","","경기도 동두천시 상패동  801 - 4"
2015,83015,"토지","행정재산","공공용재산","일반","답","답",1,16,1072000,12060000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2005-08-19","매입","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500698]","경기도 동두천시 상패동  619 - 9"
2015,140654,"토지","행정재산","공공용재산","일반","답","답",1,164,10988000,10988000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2007-03-23","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500698]","경기도 동두천시 상패동  619 - 13"
2015,156427,"토지","행정재산","공공용재산","일반","답","답",1,38,1995000,1995000,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500474]","경기도 동두천시 상패동  619 - 14"
2015,156429,"토지","행정재산","공공용재산","일반","답","답",1,183,9607500,9607500,"경기도 건설국 도로정책과","","경기도 동두천시 도로과","2009-10-09","분할취득","도  로","2007-07-18","[토지분류코드:][관리대장코드:2500475]","경기도 동두천시 상패동  619 - 15"
2015,118702,"토지","행정재산","공공용재산","일반","제방","제방",1,40,696000,2001000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2000-03-13","매입","","2008-01-17","","경기도 동두천시 상패동  634 - 3"
2015,140656,"토지","행정재산","공공용재산","일반","제방","제방",1,75,1305000,1305000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2007-03-23","분할취득","","2008-01-17","","경기도 동두천시 상패동  634 - 5"
2015,94937,"토지","행정재산","공공용재산","일반","하천","하천",1,485,11203500,11203500,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2000-03-06","매입","하천","2009-10-30","","경기도 동두천시 상패동  657 - 3"
2015,94939,"토지","행정재산","공공용재산","일반","하천","하천",1,1050,25200000,25200000,"경기도 건설국 하천과","","경기도 동두천시 안전행정실","2007-03-23","매입","하천","2009-10-30","","경기도 동두천시 상패동  657 - 10"
