"asset_ID","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
112930,126.7526,37.6623,"3",75.8761988706365,90,4,14,22,5,15,8,0,0,6,20,28,0,8,2,225,64,7,4
112309,126.8524,37.6784,"3",8.32,8.32,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,5,0,0
112310,126.8522,37.6788,"3",10.9,10.9,0,0,2,0,0,0,8,0,0,0,1,0,4,0,80,4,0,0
112926,126.7524,37.6613,"4",90,90,4,9,11,2,11,8,0,0,3,9,20,0,8,2,186,53,7,4
112927,126.7523,37.6619,"4",89.3192133181126,90,4,12,15,4,13,8,0,0,4,20,25,0,8,2,212,59,7,4
112928,126.7525,37.6618,"3",90,119.617612977984,4,12,15,4,13,8,0,0,6,18,25,0,8,2,206,59,7,4
112248,126.9019,37.621,"1",50.5,36.6,0,7,11,9,15,3,0,0,0,0,15,1,1,1,112,7,1,2
57027,126.9021,37.6208,"1",12.3,12.3,0,8,13,9,18,3,0,0,0,0,18,1,1,1,113,7,1,3
181034,126.8047,37.656,"1",118.7,118.7,1,6,9,0,5,2,4,1,0,1,17,1,4,0,57,7,2,0
183188,126.8052,37.6564,"1",26.7,26.7,1,6,9,0,4,2,4,1,0,1,13,1,4,0,55,7,2,0
183187,126.8052,37.6563,"1",30.9,30.9,1,6,8,0,4,2,4,1,0,1,13,1,4,0,53,7,2,0
183186,126.8054,37.6564,"1",30.9,30.9,1,6,8,0,4,2,4,1,0,1,13,1,4,0,52,7,2,0
113130,126.7508,37.6573,"2",90,90,2,4,1,1,0,3,0,0,0,5,0,0,8,1,92,25,5,1
113131,126.7502,37.6571,"3",90,90,2,4,1,1,0,2,0,0,0,5,0,0,8,1,91,24,5,1
113142,126.7498,37.657,"3",40.3396852727273,90,2,4,1,1,0,2,0,0,0,4,0,0,8,1,90,24,5,1
113145,126.7508,37.6573,"2",1.15623553008596,1.15623553008596,2,4,1,1,0,3,0,0,0,5,0,0,8,1,92,25,5,1
113132,126.7506,37.6569,"3",40.1159901669759,90,2,4,1,1,0,2,0,0,0,5,0,0,8,1,91,24,5,1
113133,126.7502,37.657,"3",55.5606937384899,90,2,4,1,1,0,2,0,0,0,5,0,0,8,1,91,24,5,1
181554,126.8067,37.6627,"1",2.04,2.04,1,15,33,4,59,7,9,0,7,1,33,3,2,0,205,22,28,9
56026,126.8069,37.6628,"1",2.04,2.04,1,14,31,3,59,7,9,0,7,1,32,3,2,0,205,22,28,9
181556,126.807,37.6629,"1",2.04,2.04,1,15,31,3,59,7,9,0,7,1,34,3,2,0,204,22,28,9
56028,126.8074,37.6639,"1",0.99,0.99,2,17,34,4,59,7,10,0,7,1,36,3,2,0,209,23,28,9
113491,126.8071,37.6635,"1",11.8,11.8,1,15,35,5,59,7,9,0,7,1,36,3,2,0,209,22,28,9
181558,126.8073,37.6638,"1",11.8,11.8,1,16,34,5,59,7,10,0,7,1,35,3,2,0,211,22,28,9
181560,126.8073,37.6638,"1",11.8,11.8,1,16,34,5,59,7,10,0,7,1,35,3,2,0,211,22,28,9
56029,126.8073,37.6639,"1",0.99,0.99,2,17,35,5,59,7,10,0,7,1,38,3,2,0,209,23,28,9
56030,126.8073,37.6638,"1",5.61,5.61,1,16,34,5,59,7,10,0,7,1,35,3,2,0,211,22,28,9
181562,126.8072,37.6638,"1",5.61,5.61,1,17,35,5,59,7,10,0,7,1,37,3,2,0,210,22,28,9
56031,126.8057,37.6623,"1",5.61,5.61,1,13,33,4,60,7,8,0,7,1,35,3,2,0,201,22,28,9
57028,126.9025,37.621,"1",14.1,14.1,0,8,13,10,20,4,0,0,0,0,18,1,1,1,113,7,1,4
55568,126.8996,37.6229,"4",2,2,0,4,2,6,1,1,0,0,0,0,2,1,1,0,79,3,0,0
55569,126.9041,37.6198,"4",1.96,1.96,0,15,30,11,58,5,1,0,4,0,46,2,1,1,213,24,11,10
55570,126.9003,37.6224,"4",2.02,2.02,0,4,3,6,1,1,0,0,0,0,3,1,1,0,85,4,0,0
186831,126.9027,37.6204,"1",12.5,12.5,0,8,19,10,27,4,0,0,0,0,20,1,1,1,123,9,1,6
187208,126.8886,37.6434,"2",6.39952048192771,6.39952048192771,1,10,6,3,23,0,3,0,3,0,39,1,3,0,106,26,17,4
187210,126.8879,37.6431,"1",0.906,0.906,1,10,6,3,23,0,3,0,3,0,38,1,3,0,107,29,17,4
58106,126.8417,37.5883,"4",1.74999894985781,1.74999894985781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145682,126.8432,37.5884,"4",5.94000628075724,5.94000628075724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58107,126.8467,37.5864,"3",0.9,0.9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
112504,126.8456,37.5869,"1",17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56036,126.8083,37.6647,"1",2.77,2.77,2,14,34,4,56,7,10,0,6,1,31,2,2,0,200,21,27,9
56037,126.8077,37.6638,"1",3.06,3.06,1,16,33,4,59,7,10,0,7,1,29,2,2,0,211,22,27,9
56038,126.8077,37.6638,"1",0.99,0.99,1,16,33,4,59,7,10,0,7,1,29,2,2,0,211,22,27,9
56002,126.8075,37.6635,"1",3.06,13.9744,1,15,33,4,59,7,9,0,7,1,29,2,2,0,208,22,27,9
56027,126.8073,37.6633,"1",3.06,2.73458823529412,1,15,33,4,59,7,9,0,7,1,33,3,2,0,205,22,28,9
112674,126.8178,37.6645,"2",15.8,15.8,0,2,4,1,1,0,7,0,0,0,2,1,3,0,27,2,0,0
112675,126.815,37.665,"1",15.8,15.8,0,3,16,2,1,0,9,0,0,1,7,1,3,0,42,3,1,0
57841,126.843,37.6192,"1",2.89,2.89,3,34,102,15,159,13,2,1,24,2,104,15,2,2,666,64,88,36
57844,126.8441,37.6188,"1",46.2,46.2,2,26,89,15,135,13,1,1,18,2,96,9,4,1,564,51,70,29
57845,126.8441,37.6188,"1",46.2,46.2,2,26,89,15,135,13,1,1,18,2,96,9,4,1,564,51,70,29
57846,126.8436,37.619,"1",46.2,46.2,2,28,97,15,155,13,2,1,21,2,99,10,3,2,628,63,81,33
57848,126.8437,37.6189,"1",2.89,2.89,2,28,95,15,155,13,2,1,21,2,98,10,3,2,624,63,80,33
96663,126.8442,37.6187,"1",4.45,4.45,1,24,88,15,130,12,1,1,15,2,95,9,4,1,543,51,69,28
57919,126.8287,37.6013,"4",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,86,16,0,0
57924,126.8278,37.6012,"1",1.5,1.5,0,2,1,1,0,3,5,0,1,2,2,0,4,0,93,17,0,0
57921,126.8286,37.602,"1",1.5,1.5,0,2,2,1,0,3,5,0,1,2,2,0,3,0,86,16,0,0
57922,126.8279,37.6014,"1",1.5,1.5,0,2,2,1,0,3,5,0,1,2,2,0,4,0,92,16,0,0
57923,126.8282,37.6011,"2",4.35,4.35,0,2,1,1,0,3,5,0,1,2,2,0,4,0,89,16,0,0
57926,126.8286,37.6021,"1",1.5,1.5,0,2,2,1,0,3,5,0,1,2,2,0,3,0,86,16,0,0
57928,126.828,37.6018,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,90,16,0,0
57929,126.8284,37.6023,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,86,16,0,0
55277,126.8316,37.5984,"3",1.04,1.04,0,1,1,1,0,2,2,0,1,2,1,0,3,0,56,9,0,0
57843,126.8434,37.619,"1",46.2,46.2,3,29,97,15,155,13,2,1,23,2,101,11,3,2,633,63,85,35
57842,126.8431,37.6191,"1",46.2,46.2,3,33,102,15,158,14,2,1,24,2,103,15,2,2,653,64,87,36
169668,126.8259,37.6043,"1",29,29,0,3,2,1,0,4,5,0,1,2,2,0,3,0,110,17,0,0
181514,126.8261,37.6042,"1",29,29,0,3,2,1,0,3,5,0,1,2,2,0,3,0,109,17,0,0
112489,126.8242,37.6044,"1",18.5,28.7366666666667,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
169738,126.8238,37.6045,"1",50.2,50.2,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
55759,126.8229,37.6043,"1",0.9,0.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
59076,126.8541,37.6144,"3",7.96,7.96,0,3,18,4,21,6,4,1,3,0,16,2,7,0,91,11,24,6
59077,126.8538,37.614,"1",5.85,5.85,0,3,18,5,21,6,4,1,3,0,18,2,7,0,90,11,24,6
59079,126.8539,37.614,"1",5.90102040816327,5.90102040816327,0,3,18,4,21,6,4,1,3,0,16,2,7,0,90,11,24,6
59081,126.854,37.6138,"1",5.85,5.85,0,3,18,4,21,6,4,1,3,0,16,2,7,0,90,11,24,6
55278,126.831,37.5989,"1",1.04,1.04,0,1,1,1,0,3,4,0,1,2,1,0,3,0,64,9,0,0
55764,126.823,37.6045,"1",0.9,0.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
55765,126.823,37.6043,"1",0.9,0.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
58049,126.8242,37.6037,"2",89.0800865800866,89.0800865800866,0,3,2,1,2,5,5,0,1,2,2,0,3,0,126,18,0,0
58030,126.8208,37.6001,"1",0.9,0.9,0,3,1,1,2,5,5,0,1,2,2,0,4,0,125,18,0,0
57859,126.8425,37.6193,"1",22.184,22.184,3,36,104,16,166,14,2,1,24,2,111,15,2,3,711,69,91,36
55763,126.8227,37.6045,"1",0.9,0.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
57980,126.8256,37.6033,"1",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,122,18,0,0
57982,126.8261,37.6034,"1",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
57983,126.8262,37.6032,"1",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
57984,126.8262,37.6032,"1",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
112475,126.8262,37.6033,"1",7.59,7.59,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
57985,126.8272,37.6025,"1",1.77272727272727,1.77272727272727,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57986,126.8273,37.6026,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57987,126.8273,37.6025,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57988,126.8276,37.6026,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,96,17,0,0
57989,126.8275,37.6026,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,97,17,0,0
55753,126.8269,37.6026,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,105,17,0,0
55754,126.8282,37.6024,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,88,16,0,0
55755,126.8269,37.6026,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,105,17,0,0
55756,126.8269,37.6025,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,105,17,0,0
55757,126.8272,37.6026,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
55761,126.8229,37.6042,"1",0.9,0.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
58008,126.8255,37.604,"1",1.37,1.37,0,3,2,1,2,4,5,0,1,2,2,0,3,0,119,18,0,0
58007,126.826,37.6041,"1",1.37,1.37,0,3,2,1,0,4,5,0,1,2,2,0,3,0,110,17,0,0
57537,126.8233,37.6632,"1",0.254,0.254,0,4,7,1,2,6,4,0,2,0,16,4,2,8,67,8,0,1
112388,126.8231,37.6633,"3",3.95,3.95,0,3,5,1,2,6,4,0,1,0,16,4,2,6,61,7,0,1
91742,126.8236,37.6627,"4",2.64,2.64,0,5,6,1,2,7,4,0,2,1,18,4,2,11,81,12,0,1
57540,126.8229,37.6629,"4",0.254,0.254,0,4,3,1,2,6,4,0,2,0,16,4,2,8,67,8,0,1
112389,126.824,37.6626,"2",7.26,7.26,0,6,8,2,2,7,3,0,3,1,20,4,1,13,107,15,0,1
181226,126.8029,37.6451,"1",8.41363571428571,33.4041928571429,0,6,4,1,1,5,1,1,4,0,12,1,3,0,47,6,1,5
181165,126.803,37.6453,"1",30.25,30.25,0,6,4,1,1,5,2,1,4,0,12,1,3,0,47,6,1,5
181585,126.803,37.6454,"1",1.51,1.79490523809524,0,6,4,1,1,5,2,1,4,0,12,1,3,0,47,6,1,5
181587,126.803,37.6454,"1",1.51,1.794904,0,6,4,1,1,5,2,1,4,0,12,1,3,0,47,6,1,5
181589,126.8031,37.6455,"1",1.51,21.6433266666667,0,6,4,1,1,5,2,1,4,0,9,1,3,0,44,4,1,5
112606,126.8028,37.6455,"1",5.81777777777778,5.81777777777778,0,7,3,0,1,5,2,1,5,0,13,1,3,0,55,7,1,5
169240,126.8356,37.6051,"1",16,16,1,6,7,1,7,3,2,1,3,0,15,0,2,0,116,11,4,3
169241,126.8366,37.605,"1",16,16,1,4,5,0,7,3,2,1,2,0,17,0,2,0,97,9,3,3
112677,126.8167,37.6646,"4",15.8,15.8,0,3,9,1,1,0,7,0,0,1,2,1,3,0,32,2,0,0
112664,126.818,37.6643,"1",15.8,15.8,0,2,4,1,1,0,6,0,0,0,2,1,3,0,28,2,0,0
112665,126.8177,37.6644,"3",15.8,15.8,0,2,6,1,1,0,7,0,0,0,2,1,3,0,27,2,0,0
112666,126.8167,37.6643,"1",15.8,15.8,0,3,9,1,1,0,7,0,0,1,2,1,3,0,31,2,0,0
112667,126.8156,37.6652,"1",15.8,15.8,0,3,16,2,1,0,9,0,0,1,5,1,3,0,39,3,0,0
112668,126.8157,37.665,"4",15.8,15.8,0,3,15,2,1,0,9,0,0,1,5,1,3,0,38,2,0,0
55744,126.8266,37.6028,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,108,17,0,0
55745,126.8266,37.6028,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,108,17,0,0
55746,126.8268,37.6027,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,106,17,0,0
55747,126.8267,37.6028,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,107,17,0,0
55748,126.8265,37.603,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,109,17,0,0
55749,126.8265,37.603,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,109,17,0,0
55750,126.8265,37.603,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,109,17,0,0
57970,126.8263,37.6029,"2",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
57971,126.826,37.6029,"2",3.7,3.7,0,3,2,1,2,4,5,0,1,2,2,0,4,0,112,18,0,0
57972,126.8262,37.603,"1",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,110,17,0,0
57973,126.8259,37.603,"1",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,112,18,0,0
55751,126.8263,37.6032,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,110,17,0,0
57974,126.8261,37.6031,"2",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,112,17,0,0
55752,126.826,37.6035,"1",1.5,1.5,0,3,2,1,1,4,5,0,1,2,2,0,4,0,112,17,0,0
57975,126.8257,37.6033,"1",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,117,18,0,0
57976,126.8255,37.6032,"1",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,124,18,0,0
57978,126.8259,37.6033,"2",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,112,18,0,0
57979,126.8259,37.6032,"3",1.5,1.5,0,3,2,1,2,4,5,0,1,2,2,0,4,0,112,18,0,0
180540,126.8269,37.6027,"4",5.74,5.74,0,3,2,1,0,4,5,0,1,2,2,0,4,0,104,17,0,0
59074,126.8538,37.614,"1",8.78,8.78,0,3,18,5,21,6,4,1,3,0,18,2,7,0,90,11,24,6
57860,126.8425,37.6194,"1",22.184,22.184,3,36,104,16,165,14,2,1,24,2,110,15,2,2,703,68,91,36
112433,126.8479,37.6236,"1",10.8,10.8,0,15,61,9,59,5,1,0,7,2,65,3,7,0,253,22,37,13
169765,126.8093,37.6135,"1",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
57999,126.8261,37.604,"1",1.37,1.37,0,3,2,1,0,4,5,0,1,2,2,0,4,0,110,17,0,0
58000,126.8262,37.604,"1",1.35,1.35,0,3,2,1,0,3,5,0,1,2,2,0,4,0,108,17,0,0
180536,126.8262,37.6038,"2",5.74,5.74,0,3,2,1,0,4,5,0,1,2,2,0,4,0,110,17,0,0
58001,126.8264,37.6038,"3",1.37,1.37,0,3,2,1,0,3,5,0,1,2,2,0,4,0,107,17,0,0
58009,126.8257,37.6038,"4",1.37,1.37,0,3,2,1,1,4,5,0,1,2,2,0,4,0,112,17,0,0
180541,126.8259,37.6038,"3",5.57,5.57,0,3,2,1,1,4,5,0,1,2,2,0,4,0,112,17,0,0
55766,126.8128,37.6178,"1",1.34,1.34,0,6,16,1,18,4,2,1,4,0,32,3,0,9,158,21,11,10
55769,126.812,37.6175,"1",1.33953488372093,1.33953488372093,0,6,8,1,11,3,2,1,3,0,28,3,0,8,126,20,10,8
55770,126.8104,37.6173,"3",1.34,1.34,0,3,5,1,8,3,1,1,3,0,18,3,1,6,79,16,5,3
56092,126.81,37.6171,"1",15.5,15.5,0,3,5,1,2,3,1,1,1,0,11,2,1,4,42,10,1,3
56093,126.8099,37.6171,"1",15.5,15.5,0,2,5,1,2,3,1,1,1,0,9,2,1,4,42,9,0,2
170894,126.8758,37.5908,"1",156,156,1,6,12,2,7,2,3,0,3,0,26,3,2,0,55,5,6,2
123514,126.8224,37.6147,"3",49.25,49.25,2,13,27,4,30,11,3,1,9,0,58,10,1,8,304,37,23,19
123515,126.8214,37.615,"4",17.85,17.85,1,10,29,4,25,9,3,1,5,0,53,5,1,9,220,28,14,13
143167,126.8203,37.6154,"4",16.9,16.9,0,9,25,2,21,7,3,1,4,0,48,5,1,9,210,25,14,12
56089,126.8192,37.6157,"4",15.75,15.75,0,9,26,1,24,7,4,1,4,0,45,5,0,9,212,25,15,12
169681,126.8228,37.6046,"1",25.9,25.9,0,3,2,1,2,5,5,0,1,1,2,0,3,0,126,18,0,0
169772,126.8125,37.6101,"2",15,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,2,0,0
177442,126.8125,37.609,"1",15.2,15.2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,37,5,0,0
169796,126.8142,37.6079,"1",15,15,0,3,1,0,2,2,3,0,1,0,1,0,1,0,74,12,0,0
169798,126.8153,37.6081,"1",16,16,0,3,1,1,2,2,4,0,1,0,1,0,1,0,83,12,0,0
169770,126.8163,37.6074,"2",15,15,0,3,2,1,2,3,4,0,1,0,1,0,1,0,89,12,0,0
169641,126.8246,37.6048,"1",62.8,62.8,0,3,2,1,2,5,5,0,1,1,2,0,3,0,125,18,0,0
57960,126.824,37.6057,"1",1.5,1.5,0,3,2,1,2,5,5,0,1,1,2,0,3,0,124,18,0,0
57961,126.8239,37.6056,"1",1.5,1.5,0,3,2,1,2,5,5,0,1,1,2,0,3,0,125,18,0,0
57962,126.824,37.6057,"1",1.5,1.5,0,3,2,1,2,5,5,0,1,1,2,0,3,0,124,18,0,0
91723,126.8243,37.6057,"4",1.5,1.5,0,3,3,1,1,5,5,0,1,1,2,0,3,0,122,17,0,0
55739,126.8242,37.6056,"1",1.5,1.5,0,3,2,1,2,5,5,0,1,1,2,0,3,0,124,18,0,0
141995,126.8242,37.6057,"1",1.5,47.7857142857143,0,3,2,1,1,5,5,0,1,1,2,0,3,0,123,17,0,0
141997,126.8249,37.6054,"1",1.5,1.5,0,3,2,1,0,5,5,0,1,1,2,0,3,0,118,17,0,0
141999,126.8246,37.6054,"3",1.5,1.5,0,3,2,1,1,5,5,0,1,1,2,0,3,0,120,17,0,0
57963,126.8242,37.6061,"1",1.37,1.37,0,3,3,1,0,4,5,0,1,1,3,0,3,0,118,17,0,0
57964,126.8246,37.6057,"2",1.37,1.37,0,3,3,1,0,5,5,0,1,1,2,0,3,0,119,17,0,0
91778,126.8242,37.6061,"3",1.37,1.37,0,3,3,1,0,4,5,0,1,1,3,0,3,0,118,17,0,0
91780,126.8245,37.6057,"3",1.37,1.37,0,3,3,1,1,5,5,0,1,1,2,0,3,0,119,17,0,0
180535,126.8249,37.6049,"1",22.4,22.4,0,3,2,1,1,5,5,0,1,1,2,0,3,0,120,17,0,0
57937,126.8277,37.6026,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,95,16,0,0
57930,126.8278,37.6025,"4",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,93,16,0,0
142000,126.824,37.6064,"1",45.3,45.3,0,3,3,1,0,4,5,0,1,1,3,0,3,0,118,17,0,0
142002,126.8239,37.6064,"2",45.3,45.3,0,3,3,1,0,4,5,0,1,1,3,0,3,0,119,17,0,0
57998,126.8275,37.6032,"2",1.37,1.37,0,3,2,1,0,3,5,0,1,2,2,0,4,0,98,17,0,0
57992,126.8288,37.6019,"1",1.37,1.37,0,2,2,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57993,126.8289,37.6017,"1",1.37,1.37,0,2,2,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57994,126.829,37.6014,"3",1.37,1.37,0,2,1,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57995,126.8292,37.6011,"4",1.37,1.37,0,2,1,1,0,3,5,0,1,2,2,0,3,0,85,15,0,0
57996,126.8282,37.6025,"3",1.37,1.37,0,3,2,1,0,3,5,0,1,2,2,0,4,0,87,16,0,0
57997,126.8278,37.6028,"4",1.37,1.37,0,3,2,1,0,3,5,0,1,2,2,0,4,0,93,16,0,0
91032,126.8481,37.6218,"1",10.8,10.8,0,14,62,11,55,6,1,0,8,1,66,5,7,0,241,22,34,14
112441,126.8484,37.6277,"1",5.61,5.61,0,10,40,6,20,2,0,0,3,2,34,3,6,0,141,11,4,3
112442,126.8482,37.6268,"1",5.61,5.61,0,12,44,7,31,5,0,0,7,2,43,3,6,0,206,19,32,12
112443,126.8483,37.6271,"1",5.61,5.61,0,12,42,7,24,4,0,0,6,2,43,3,6,0,193,17,27,11
112444,126.8478,37.6248,"1",5.61,5.61,0,14,59,7,56,5,1,0,7,2,58,3,6,0,250,22,37,13
112445,126.8477,37.6241,"1",5.61,5.61,0,15,62,7,67,5,1,0,9,2,66,3,6,0,276,23,40,14
180534,126.825,37.6048,"1",22.4,22.4,0,3,2,1,1,5,5,0,1,1,2,0,3,0,120,17,0,0
169749,126.8114,37.61,"1",16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0
55722,126.795,37.6226,"3",1.51,1.51,0,1,0,0,0,0,2,0,0,0,0,0,1,0,12,0,0,0
112414,126.7927,37.6257,"1",4.95,4.95,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
112415,126.7925,37.6259,"1",4.95,4.95,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
55723,126.7929,37.6253,"1",1.51,1.51,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
187660,126.8252,37.6048,"1",22.77,22.77,0,3,2,1,1,5,5,0,1,1,2,0,3,0,118,17,0,0
187661,126.8254,37.6048,"1",94.04,94.04,0,3,2,1,0,5,5,0,1,1,2,0,3,0,112,17,0,0
189254,126.8251,37.6048,"1",22.77,22.77,0,3,2,1,1,5,5,0,1,1,2,0,3,0,119,17,0,0
187663,126.8253,37.6048,"1",22.77,22.77,0,3,2,1,1,5,5,0,1,1,2,0,3,0,116,17,0,0
112476,126.8276,37.603,"4",4.62,4.62,0,3,2,1,0,3,5,0,1,2,2,0,4,0,95,16,0,0
55721,126.7946,37.6231,"1",1.51,1.51,0,1,0,0,0,0,2,0,0,0,0,0,1,0,15,0,0,0
55720,126.7944,37.6233,"1",1.51,1.51,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,0,0,0
55719,126.7938,37.6241,"4",1.51,1.51,0,1,0,0,0,0,1,0,0,0,1,0,2,0,14,0,0,0
112490,126.8181,37.6161,"4",12.7,12.7,0,9,25,2,23,7,3,1,4,0,45,5,0,9,212,27,14,11
112491,126.8126,37.6175,"1",12.7,12.7,0,6,12,1,14,4,2,1,4,0,29,3,0,8,148,21,11,10
168883,126.817,37.6164,"4",15,15,0,10,21,2,24,7,3,1,4,0,46,5,0,8,218,27,18,13
123517,126.8169,37.6164,"1",16.55,16.55,0,10,21,2,24,7,3,1,4,0,46,5,0,8,218,27,17,13
112492,126.8158,37.6168,"4",12.7,12.7,0,10,19,2,25,7,3,1,4,0,47,5,0,8,225,27,18,14
56090,126.8147,37.6172,"4",15.45,15.45,0,9,17,1,22,7,3,1,4,0,41,5,0,8,217,26,18,13
56091,126.814,37.6174,"2",15.25,15.25,0,8,19,1,21,6,4,1,4,0,38,3,0,8,207,23,16,12
55767,126.813,37.6176,"3",1.34,1.34,0,6,17,1,17,5,2,1,4,0,33,3,0,8,161,21,11,10
55768,126.8125,37.6176,"4",1.34,1.34,0,6,12,1,15,4,2,1,4,0,30,3,0,8,149,21,11,10
56792,126.8935,37.6561,"2",2.14,2.14,3,12,20,2,17,3,2,1,4,0,66,4,0,1,208,31,18,8
97406,126.893,37.6566,"1",2.14,2.14,2,12,22,3,17,3,2,1,3,0,66,4,0,1,205,30,18,8
57939,126.8279,37.602,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,92,16,0,0
57940,126.8273,37.6021,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57941,126.8274,37.6021,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57942,126.8267,37.6022,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,107,17,0,0
57943,126.8271,37.6023,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,99,17,0,0
57944,126.8268,37.6027,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,106,17,0,0
57945,126.8268,37.6026,"1",1.5,1.5,0,3,2,1,0,4,5,0,1,2,2,0,4,0,106,17,0,0
57947,126.8276,37.6019,"1",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,96,17,0,0
57931,126.8276,37.6025,"2",1.5,1.5,0,3,2,1,0,3,5,0,1,2,2,0,4,0,96,17,0,0
57015,126.9198,37.6653,"2",3.04987405541562,3.04987405541562,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56997,126.9199,37.6674,"1",8.25,8.25,0,0,1,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0
56998,126.92,37.6671,"2",8.74984025559105,8.74984025559105,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,1,0,0
56999,126.9197,37.6671,"1",2.75,2.75,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,1,0,0
