"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,703,"토지","행정재산","공공용재산","일반","답","답",1,2413,215963500,215963500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1995-07-11","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600374]","경기도 수원시 권선구 입북동  382 - 3",126.9526,37.2949,"4",8.95,8.95,22,244,580,89,857,153,70,5,106,31,841,47,116,79,4491,482,376,177
2015,608,"토지","행정재산","공공용재산","일반","답","답",1,249,23978700,23978700,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-08","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600279]","경기도 수원시 권선구 입북동  131 - 4",126.9558,37.2982,"1",9.63,9.63,23,260,605,94,894,165,73,5,115,33,895,59,113,84,4750,511,420,191
2015,166414,"토지","행정재산","공공용재산","일반","전","전",1,304,50464000,114131880,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2010-01-19","누락재산등록","도로","2011-08-01","","경기도 수원시 권선구 입북동  25 - 8",126.9585,37.3004,"2",16.6,37.5433815789474,22,283,629,99,909,189,74,5,122,33,942,61,110,109,5043,541,436,198
2015,172878,"토지","행정재산","공공용재산","일반","답","답",1,15,1995000,22938380,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2010-05-11","누락재산등록","도로","2012-02-21","","경기도 수원시 권선구 입북동  25 - 9",126.9579,37.3001,"1",13.3,152.922533333333,22,281,624,99,905,178,74,6,117,33,932,59,113,97,4970,537,435,199
2015,172877,"토지","행정재산","공공용재산","일반","전","전",1,440,74360000,175251880,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2010-05-11","누락재산등록","도로","2012-02-21","","경기도 수원시 권선구 입북동  25 - 10",126.9582,37.3002,"2",16.9,39.8299727272727,22,285,627,98,908,181,74,5,117,33,939,59,113,101,5008,540,435,198
2015,649,"토지","행정재산","공공용재산","일반","답","답",1,28,2469600,2469600,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-10-18","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600320]","경기도 수원시 권선구 입북동  26 - 4",126.9576,37.2998,"1",8.82,8.82,22,278,617,97,904,175,73,6,117,33,923,59,114,93,4944,533,434,198
2015,172879,"토지","행정재산","공공용재산","일반","답","답",1,105,14805000,55767380,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2010-05-11","누락재산등록","도로","2012-02-21","","경기도 수원시 권선구 입북동  26 - 7",126.9578,37.3,"1",14.1,53.1117904761905,22,281,622,98,905,178,74,6,117,33,932,59,113,95,4963,537,435,199
2015,598,"토지","행정재산","공공용재산","일반","답","답",1,390,34398000,34398000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600269]","경기도 수원시 권선구 입북동  130 - 1",126.956,37.2988,"2",8.82,8.82,23,260,606,95,896,167,71,5,116,33,897,58,114,84,4766,519,419,190
2015,601,"토지","행정재산","공공용재산","일반","답","답",1,3040,292752000,292752000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-05","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600272]","경기도 수원시 권선구 입북동  130 - 3",126.956,37.2982,"4",9.63,9.63,23,263,607,94,897,166,73,5,116,33,899,59,113,85,4770,511,421,191
2015,602,"토지","행정재산","공공용재산","일반","답","답",1,1090,104967000,104967000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-08","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600273]","경기도 수원시 권선구 입북동  130 - 4",126.9557,37.2981,"4",9.63,9.63,23,259,603,94,893,165,73,5,115,33,894,59,113,84,4741,510,420,191
2015,603,"토지","행정재산","공공용재산","일반","답","답",1,38,3659000,3659000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600274]","경기도 수원시 권선구 입북동  130 - 5",126.9559,37.2985,"1",9.62894736842105,9.62894736842105,23,259,605,95,895,165,72,5,116,33,897,58,113,84,4755,516,419,190
2015,604,"토지","행정재산","공공용재산","일반","답","답",1,122,11748600,11748600,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600275]","경기도 수원시 권선구 입북동  130 - 6",126.9557,37.2984,"1",9.63,9.63,23,258,603,95,894,164,72,5,115,33,890,58,113,83,4735,514,418,190
2015,605,"토지","행정재산","공공용재산","일반","답","답",1,7,674100,674100,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600276]","경기도 수원시 권선구 입북동  130 - 7",126.956,37.2986,"1",9.63,9.63,23,260,606,95,896,166,72,5,116,33,897,58,114,85,4765,516,420,190
2015,606,"토지","행정재산","공공용재산","일반","답","답",1,20,1926000,1926000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600277]","경기도 수원시 권선구 입북동  130 - 8",126.9558,37.2985,"1",9.63,9.63,23,259,604,95,895,165,72,5,115,33,895,58,113,84,4741,516,418,190
2015,607,"토지","행정재산","공공용재산","일반","답","답",1,5,481500,481500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600278]","경기도 수원시 권선구 입북동  130 - 9",126.956,37.2986,"1",9.63,9.63,23,260,606,95,896,166,72,5,116,33,897,58,114,85,4765,516,420,190
2015,599,"토지","행정재산","공공용재산","일반","답","답",1,15,1444500,1444500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-10","매입","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600270]","경기도 수원시 권선구 입북동  130 - 10",126.9558,37.2985,"1",9.63,9.63,23,259,604,95,895,165,72,5,115,33,895,58,113,84,4741,516,418,190
2015,181492,"토지","행정재산","공공용재산","일반","답","답",1,22,2118600,2118600,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2012-11-09","분할취득","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600278]","경기도 수원시 권선구 입북동  130 - 12",126.956,37.2986,"1",9.63,9.63,23,260,606,95,896,166,72,5,116,33,897,58,114,85,4765,516,420,190
2015,181494,"토지","행정재산","공공용재산","일반","답","답",1,14,1348200,1348200,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2012-11-09","분할취득","도로","2006-10-17","[토지분류코드:GA202][관리대장코드:1600270]","경기도 수원시 권선구 입북동  130 - 13",126.9558,37.2985,"1",9.63,9.63,23,259,604,95,895,165,72,5,115,33,895,58,113,84,4741,516,418,190
2015,714,"토지","행정재산","공공용재산","일반","답","답",1,289,25865500,25865500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-09","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600385]","경기도 수원시 권선구 입북동  388 - 2",126.9501,37.294,"1",8.95,8.95,21,227,554,85,827,148,68,5,101,27,783,42,120,66,4214,445,343,159
2015,715,"토지","행정재산","공공용재산","일반","답","답",1,1005,89947500,89947500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-05","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600386]","경기도 수원시 권선구 입북동  388 - 3",126.9501,37.2939,"4",8.95,8.95,21,227,554,85,827,148,68,5,101,27,782,42,120,66,4214,445,343,159
2015,716,"토지","행정재산","공공용재산","일반","답","답",1,651,58264500,58264500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1995-07-22","매입","도로","2006-10-18","[토지분류코드:GA202][관리대장코드:1600387]","경기도 수원시 권선구 입북동  388 - 4",126.95,37.2938,"3",8.95,8.95,21,227,553,85,825,148,68,5,100,27,780,42,120,66,4203,444,342,159
2015,926,"토지","행정재산","공공용재산","일반","전","전",1,1989,270504000,270504000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-15","매입","도로","2008-02-04","무상귀속대상('06.11.21,도로과-2686)","경기도 수원시 권선구 호매실동  494 - 1",126.9491,37.2693,"4",13.6,13.6,17,195,448,72,689,137,64,7,107,22,611,30,108,119,3735,454,316,140
2015,956,"토지","행정재산","공공용재산","일반","전","전",1,101,10908000,10908000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-18","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600627]","경기도 수원시 권선구 호매실동  747 - 7",126.9489,37.2655,"1",10.8,10.8,16,192,455,63,591,130,62,7,104,15,608,29,103,116,3617,432,274,126
2015,957,"토지","행정재산","공공용재산","일반","전","전",1,516,55728000,55728000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-10-09","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600628]","경기도 수원시 권선구 호매실동  747 - 8",126.9489,37.2652,"3",10.8,10.8,16,192,454,62,585,129,62,7,104,15,603,29,100,115,3616,429,277,126
2015,960,"토지","행정재산","공공용재산","일반","전","전",1,2969,290368200,290368200,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-18","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600631]","경기도 수원시 권선구 호매실동  748 - 3",126.9486,37.265,"4",9.78,9.78,16,191,452,62,581,126,62,7,100,14,595,30,101,109,3595,423,277,126
2015,961,"토지","행정재산","공공용재산","일반","전","전",1,1197,117066600,117066600,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-18","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600632]","경기도 수원시 권선구 호매실동  749 - 1",126.9484,37.2647,"4",9.78,9.78,16,192,446,60,568,123,64,7,98,14,583,30,102,108,3578,415,277,127
2015,993,"토지","행정재산","공공용재산","일반","답","답",1,2251,213845000,213845000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-26","매입","도로","2006-10-19","[토지분류코드:GA202][관리대장코드:1600664]","경기도 수원시 권선구 호매실동  782",126.9477,37.2632,"4",9.5,9.5,16,187,413,55,549,118,63,7,95,13,558,31,104,98,3475,399,274,126
2015,994,"토지","행정재산","공공용재산","일반","답","답",1,887,84265000,84265000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-08-28","매입","도로","2006-10-19","[토지분류코드:GA202][관리대장코드:1600665]","경기도 수원시 권선구 호매실동  783 - 1",126.9476,37.2637,"3",9.5,9.5,17,187,419,54,556,118,63,7,95,14,559,31,104,97,3473,400,276,126
2015,995,"토지","행정재산","공공용재산","일반","답","답",1,981,93195000,93195000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1995-10-04","매입","도로","2006-10-19","[토지분류코드:GA202][관리대장코드:1600666]","경기도 수원시 권선구 호매실동  784 - 1",126.9475,37.2636,"3",9.5,9.5,17,187,416,54,553,118,63,7,95,14,556,31,104,94,3453,398,275,126
2015,996,"토지","행정재산","공공용재산","일반","답","답",1,116,11020000,11020000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-09-23","매입","도로","2006-10-19","[토지분류코드:GA202][관리대장코드:1600667]","경기도 수원시 권선구 호매실동  785 - 1",126.9471,37.2636,"1",9.5,9.5,17,187,409,54,548,116,63,7,95,13,550,30,107,84,3388,387,273,125
2015,997,"토지","행정재산","공공용재산","일반","답","답",1,1742,165490000,165490000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-26","매입","도로","2006-10-19","[토지분류코드:GA202][관리대장코드:1600668]","경기도 수원시 권선구 호매실동  788 - 1",126.9473,37.2631,"4",9.5,9.5,16,185,407,53,538,117,63,7,95,13,549,30,104,87,3392,387,273,125
2015,1014,"토지","행정재산","공공용재산","일반","잡종지","잡종지",1,162,13203000,13203000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-21","매입","도로","2006-10-19","[토지분류코드:GA224][관리대장코드:1600685]","경기도 수원시 권선구 호매실동  961 - 4",126.9482,37.2614,"1",8.15,8.15,16,185,422,56,538,116,63,7,96,13,550,31,99,103,3432,391,280,128
2015,1015,"토지","행정재산","공공용재산","일반","잡종지","잡종지",1,152,12388000,12388000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-21","매입","도로","2006-10-19","[토지분류코드:GA224][관리대장코드:1600686]","경기도 수원시 권선구 호매실동  961 - 5",126.9481,37.2616,"1",8.15,8.15,16,184,422,55,533,116,63,7,96,13,551,31,100,100,3428,393,275,125
2015,1016,"토지","행정재산","공공용재산","일반","전","전",1,134,10921000,10921000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-21","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600687]","경기도 수원시 권선구 호매실동  961 - 6",126.9482,37.2611,"1",8.15,8.15,16,182,425,57,521,115,63,7,95,13,543,31,99,100,3412,379,270,127
2015,1017,"토지","행정재산","공공용재산","일반","전","전",1,124,10106000,10106000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-21","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600688]","경기도 수원시 권선구 호매실동  961 - 7",126.9482,37.2616,"1",8.15,8.15,16,185,422,55,537,116,63,7,97,13,552,31,100,103,3443,393,275,125
2015,1018,"토지","행정재산","공공용재산","일반","전","전",1,84,6846000,6846000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-06-21","매입","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600689]","경기도 수원시 권선구 호매실동  961 - 8",126.9482,37.2609,"1",8.15,8.15,16,181,420,56,518,115,63,7,94,13,546,31,100,99,3409,378,267,127
2015,166170,"토지","행정재산","공공용재산","일반","잡종지","잡종지",1,53,4319500,4319500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2011-06-29","분할취득","도로","2006-10-19","[토지분류코드:GA224][관리대장코드:1600685]","경기도 수원시 권선구 호매실동  961 - 9",126.9483,37.2614,"1",8.15,8.15,16,185,422,57,541,117,63,7,96,13,550,31,99,103,3448,392,280,128
2015,166172,"토지","행정재산","공공용재산","일반","잡종지","잡종지",1,624,50856000,50856000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2011-06-29","분할취득","도로","2006-10-19","[토지분류코드:GA224][관리대장코드:1600686]","경기도 수원시 권선구 호매실동  961 - 10",126.9485,37.2615,"3",8.15,8.15,16,186,426,56,549,117,62,7,98,13,560,31,99,105,3495,396,281,126
2015,166174,"토지","행정재산","공공용재산","일반","전","전",1,17,1385500,1385500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2011-06-29","분할취득","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600687]","경기도 수원시 권선구 호매실동  961 - 11",126.9483,37.261,"1",8.15,8.15,16,182,424,57,526,115,63,7,95,13,546,31,99,103,3426,380,271,128
2015,166176,"토지","행정재산","공공용재산","일반","전","전",1,171,13936500,13936500,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2011-06-29","분할취득","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600688]","경기도 수원시 권선구 호매실동  961 - 12",126.9482,37.2613,"1",8.15,8.15,16,183,422,57,531,116,63,7,95,13,547,31,99,101,3425,387,277,127
2015,166177,"토지","행정재산","공공용재산","일반","전","전",1,1230,100245000,100245000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","2011-06-29","분할취득","도로","2006-10-19","[토지분류코드:GA201][관리대장코드:1600688]","경기도 수원시 권선구 호매실동  961 - 13",126.9485,37.2613,"4",8.15,8.15,16,185,427,57,545,117,63,7,99,13,555,31,99,105,3483,397,280,128
2015,924,"토지","행정재산","공공용재산","일반","임야","임야",1,198,23562000,23562000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1995-07-28","매입","도로","2008-02-04","무상귀속대상('06.11.21,도로과-2686)","경기도 수원시 권선구 호매실동  489 - 5",126.949,37.2687,"1",11.9,11.9,17,194,445,69,650,136,64,7,106,21,602,30,106,117,3670,445,310,137
2015,922,"토지","행정재산","공공용재산","일반","임야","임야",1,1963,296413000,296413000,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1996-07-02","매입","도로","2008-02-04","무상귀속대상('06.11.21,도로과-2686)","경기도 수원시 권선구 호매실동  485 - 3",126.9489,37.2678,"4",15.1,15.1,17,193,454,66,588,134,63,7,104,20,602,30,108,116,3595,433,282,129
2015,1041,"토지","행정재산","공공용재산","산","임야","임야",1,937,29234400,29234400,"경기도 건설국 도로정책과","","경기도 수원시 교통건설국 도로과","1995-11-06","매입","도로","2006-10-20","[토지분류코드:GA205][관리대장코드:1600712]","경기도 수원시 권선구 호매실동  42 - 64",126.9487,37.2577,"3",3.12,3.12,14,170,401,59,490,111,62,6,88,16,513,31,99,90,3237,350,248,120
