"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,29789,"토지","행정재산","공공용재산","일반","전","전",1,157,36386550,36386550,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2006-09-08","매입","도로","2009-08-06","[토지분류코드:][관리대장코드:1627892]","경기도 이천시 설성면 대죽리 649 - 1",127.4683,37.1364,127.4683,37.1364,"1",23.1761464968153,23.1761464968153,3,11,8,8,8,11,10,0,5,0,21,5,36,10,194,20,6,4
2015,103743,"토지","행정재산","공공용재산","일반","답","답",1,892,12488000,12488000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-06-10","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 650 - 3",127.4693,37.1364,127.4693,37.1364,"3",1.4,1.4,3,11,8,9,8,11,10,0,4,0,20,5,35,9,195,20,6,4
2015,103744,"토지","행정재산","공공용재산","일반","답","답",1,508,7112000,7112000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-09","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 650 - 4",127.468,37.1363,127.468,37.1363,"3",1.4,1.4,3,11,8,9,8,11,10,0,5,0,22,5,37,10,195,20,6,4
2015,103745,"토지","행정재산","공공용재산","일반","전","전",1,263,4286900,4286900,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2007-01-22","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 652 - 1",127.4696,37.1365,127.4696,37.1365,"1",1.63,1.63,3,11,8,8,8,11,10,0,4,0,20,5,36,9,195,20,6,4
2015,103746,"토지","행정재산","공공용재산","일반","답","답",1,926,12964000,12964000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2006-09-08","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 654 - 1",127.4699,37.1364,127.4699,37.1364,"3",1.4,1.4,3,11,8,9,8,11,10,0,4,0,20,5,36,9,196,20,6,4
2015,29785,"토지","행정재산","공공용재산","일반","답","답",1,759,20359500,20359500,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2005-07-25","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1627888]","경기도 이천시 설성면 대죽리 655 - 1",127.4703,37.1364,127.4703,37.1364,"3",2.68241106719368,2.68241106719368,3,11,8,9,8,11,10,0,4,0,20,5,36,9,195,20,6,4
2015,103747,"토지","행정재산","공공용재산","일반","전","전",1,526,7101000,7101000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2004-04-26","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 656 - 1",127.4707,37.1362,127.4707,37.1362,"3",1.35,1.35,3,11,8,9,8,11,10,0,4,0,21,5,36,9,200,20,6,4
2015,103748,"토지","행정재산","공공용재산","일반","답","답",1,240,3360000,3360000,"경기도 건설국 도로정책과","","경기도 이천시 지역개발국 건설과","2005-07-25","매입","","2008-01-17","","경기도 이천시 설성면 대죽리 657 - 1",127.4705,37.1364,127.4705,37.1364,"1",1.4,1.4,3,11,8,9,8,11,10,0,4,0,20,5,36,9,196,20,6,4
2015,104570,"토지","행정재산","공공용재산","일반","전","전",1,196,2234400,2234400,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2005-01-31","매입","","2008-01-17","","경기도 이천시 율면 오성리 637 - 12",127.5393,37.0753,127.5393,37.0753,"1",1.14,1.14,2,5,6,5,1,0,11,0,3,0,7,2,51,2,66,4,1,2
2015,104571,"토지","행정재산","공공용재산","일반","전","전",1,66,752400,752400,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2005-01-31","매입","","2008-01-17","","경기도 이천시 율면 오성리 637 - 13",127.5396,37.0747,127.5396,37.0747,"1",1.14,1.14,2,5,6,5,1,0,11,0,3,0,7,2,52,2,66,4,1,2
2015,27202,"토지","행정재산","공공용재산","일반","전","전",1,519,6773000,6773000,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2000-01-20","매입","하천","2007-07-18","[토지분류코드:GA201][관리대장코드:1625305]","경기도 이천시 율면 신추리 3 - 8",127.5392,37.1047,127.5392,37.1047,"3",1.30500963391137,1.30500963391137,3,8,12,8,4,3,11,0,3,0,13,4,39,5,99,8,2,3
2015,27203,"토지","행정재산","공공용재산","일반","전","전",1,3695,36474930,36474930,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625306]","경기도 이천시 율면 신추리 3 - 9",127.5408,37.1047,127.5408,37.1047,"4",0.987142895805142,0.987142895805142,3,8,12,8,4,3,10,0,3,0,13,4,38,5,97,8,2,3
2015,27182,"토지","행정재산","공공용재산","일반","전","전",1,267,3484400,3484400,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","2000-02-11","매입","하천","2007-07-18","[토지분류코드:GA201][관리대장코드:1625285]","경기도 이천시 율면 신추리 3 - 15",127.5398,37.1048,127.5398,37.1048,"1",1.30501872659176,1.30501872659176,3,8,12,8,4,3,11,0,3,0,13,4,39,5,98,8,2,3
2015,27183,"토지","행정재산","공공용재산","일반","전","전",1,964,12580200,12580200,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625286]","경기도 이천시 율면 신추리 3 - 16",127.54,37.1048,127.54,37.1048,"3",1.305,1.305,3,8,12,8,4,3,11,0,3,0,13,4,39,5,98,8,2,3
2015,27185,"토지","행정재산","공공용재산","일반","전","전",1,588,7673400,7673400,"경기도 건설국 하천과","","경기도 이천시 지역개발국 건설과","1999-12-24","매입","하천","2009-08-06","[토지분류코드:GA213][관리대장코드:1625288]","경기도 이천시 율면 신추리 3 - 19",127.5394,37.1048,127.5394,37.1048,"3",1.305,1.305,3,8,12,8,4,3,11,0,3,0,13,4,39,5,99,8,2,3
