"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,183503,"토지","행정재산","공공용재산","일반","답","답",1,124,11271600,11271600,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-04-15","누락재산등록","하천","2013-11-27","","경기도 시흥시 은행동  524 - 209",126.8042,37.4225,"1",9.09,9.09,11,109,215,42,317,61,59,1,37,14,443,18,60,30,2440,152,144,62
2015,183504,"토지","행정재산","공공용재산","일반","답","답",1,282,25633800,25633800,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-04-15","누락재산등록","하천","2013-11-27","","경기도 시흥시 은행동  524 - 210",126.8042,37.4222,"1",9.09,9.09,10,109,215,42,316,61,59,1,37,14,441,18,58,30,2440,151,144,62
2015,183505,"토지","행정재산","공공용재산","일반","답","답",1,65,5908500,5908500,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2013-04-15","누락재산등록","하천","2013-11-27","","경기도 시흥시 은행동  524 - 211",126.8041,37.422,"1",9.09,9.09,11,109,215,42,321,61,59,1,37,14,441,18,57,30,2443,151,144,62
2015,189589,"토지","행정재산","공공용재산","일반","답","답",1,338,52728000,52728000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-25","매입","하천","2015-03-31","","경기도 시흥시 은행동  524 - 212",126.8036,37.4214,"2",15.6,15.6,12,110,216,43,336,60,59,1,38,14,441,19,57,30,2469,151,146,62
2015,189591,"토지","행정재산","공공용재산","일반","답","답",1,442,67184000,67184000,"경기도 건설국 하천과","","경기도 시흥시 환경국","2014-02-25","매입","하천","2015-03-31","","경기도 시흥시 은행동  524 - 213",126.8034,37.4211,"2",15.2,15.2,13,110,220,42,341,60,59,1,38,14,439,19,58,29,2502,154,149,63
2015,14083,"토지","행정재산","공용재산","일반","대","대",1,1052.8,1263360000,1263360000,"경기도 재난안전본부 소방행정과","경기도 시흥소방서","","1999-11-16","매입","대야파출소","2007-12-10","[토지분류코드:GA108][관리대장코드:2000062]","경기도 시흥시 은행동  559 - 1",126.7933,37.4394,"4",120,120,15,191,348,65,525,87,56,3,73,25,750,31,78,63,3823,287,254,115
2015,187561,"토지","행정재산","공공용재산","일반","답","답",1,95,8740000,8740000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-02-20","누락재산등록","하천","2014-11-03","","경기도 시흥시 안현동  212 - 84",126.8048,37.4301,"1",9.2,9.2,12,129,251,51,407,63,56,1,45,15,507,18,65,31,2706,185,173,72
2015,179480,"토지","행정재산","공공용재산","일반","답","답",1,25,2125000,2125000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-05-16","누락재산등록","하천","2013-02-01","","경기도 시흥시 안현동  227 - 1",126.8049,37.4299,"1",8.5,8.5,12,126,249,51,400,63,56,1,45,15,505,18,65,31,2679,182,171,71
2015,179481,"토지","행정재산","공공용재산","일반","답","답",1,310,26350000,26350000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2012-05-16","누락재산등록","하천","2013-02-01","","경기도 시흥시 안현동  230 - 3",126.8048,37.4298,"2",8.5,8.5,12,127,248,51,396,63,56,1,45,15,505,18,66,31,2682,184,171,71
2015,187562,"토지","행정재산","공공용재산","일반","답","답",1,504,44352000,44352000,"경기도 건설국 하천과","","경기도 시흥시 환경국 하수관리과","2014-03-24","누락재산등록","하천","2014-11-03","","경기도 시흥시 안현동  231 - 4",126.8047,37.4296,"3",8.8,8.8,12,127,246,51,395,63,57,1,45,15,499,18,66,31,2672,183,171,71
