"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,31735,"토지","행정재산","공공용재산","일반","하천","하천",1,19,589000,589000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-02-14","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629144]","경기도 광주시 도척면 상림리 13 - 6",127.3251,37.3067,"1",3.1,3.1,2,24,16,6,15,21,15,0,2,6,52,2,115,42,268,26,17,6
2015,35187,"토지","일반재산","미등록","일반","답","답",1,1222,44053000,44053000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","잡종지","2007-07-18","[토지분류코드:GC002][관리대장코드:1632596]","경기도 광주시 곤지암읍 오향리 453 - 20",127.3856,37.355,"4",3.60499181669394,3.60499181669394,2,25,16,5,14,18,21,0,4,0,57,2,230,20,354,22,19,9
2015,32072,"토지","행정재산","공공용재산","일반","제방","제방",1,229,1145000,1145000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","하천","2007-07-18","[토지분류코드:GA214][관리대장코드:1629481]","경기도 광주시 곤지암읍 오향리 453 - 21",127.3852,37.3549,"1",0.5,0.5,2,26,16,5,14,19,21,0,4,0,59,2,232,21,358,23,19,9
2015,35188,"토지","일반재산","미등록","일반","답","답",1,718,22186000,22186000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","농경지","2007-07-18","[토지분류코드:GC002][관리대장코드:1632597]","경기도 광주시 곤지암읍 오향리 453 - 22",127.385,37.3549,"3",3.0899721448468,3.0899721448468,2,26,16,5,14,19,21,0,4,0,59,2,232,21,357,23,19,9
2015,35189,"토지","일반재산","미등록","일반","전","전",1,144,3114922,6338000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","농경지","2007-07-18","[토지분류코드:GC001][관리대장코드:1632598]","경기도 광주시 곤지암읍 오향리 453 - 25",127.3786,37.3553,"1",2.16314027777778,4.40138888888889,2,29,25,6,26,21,23,0,7,4,71,2,241,18,435,30,25,12
2015,32073,"토지","행정재산","공공용재산","일반","하천","하천",1,306,367200,367200,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","하천","2007-07-18","[토지분류코드:GA213][관리대장코드:1629482]","경기도 광주시 곤지암읍 오향리 453 - 26",127.3789,37.3555,"2",0.12,0.12,2,29,25,6,26,21,23,0,7,4,70,2,241,18,439,30,25,12
2015,32074,"토지","행정재산","공공용재산","일반","전","전",1,19,399000,399000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","제방","2007-07-18","[토지분류코드:GA201][관리대장코드:1629483]","경기도 광주시 곤지암읍 오향리 453 - 30",127.3784,37.3554,"1",2.1,2.1,2,29,25,6,26,21,23,0,7,4,70,2,241,18,436,30,25,12
2015,32075,"토지","행정재산","공공용재산","일반","답","답",1,53,567100,567100,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","제방","2007-07-18","[토지분류코드:GA202][관리대장코드:1629484]","경기도 광주시 곤지암읍 오향리 453 - 31",127.3853,37.3549,"1",1.07,1.07,2,26,16,5,14,19,21,0,4,0,57,2,231,21,358,23,19,9
2015,96463,"토지","행정재산","공공용재산","일반","구거","구거",1,365,3405185,3405185,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-12-01","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1631014]","경기도 광주시 곤지암읍 오향리 453 - 38",127.3869,37.3562,"2",0.932927397260274,0.932927397260274,2,23,16,5,14,18,20,0,4,0,54,2,237,18,346,22,19,9
2015,122392,"토지","행정재산","공공용재산","일반","하천","하천",1,401,30476000,30476000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2007-03-23","매입","","2008-01-17","","경기도 광주시 곤지암읍 오향리 453 - 41",127.3867,37.3574,"2",7.6,7.6,2,24,16,5,14,18,20,0,4,0,53,2,235,17,343,23,19,9
2015,147565,"토지","행정재산","공공용재산","일반","하천","하천",1,107,10860500,10860500,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2008-05-09","매입","토지","2010-01-22","","경기도 광주시 곤지암읍 오향리 453 - 45",127.3865,37.3565,"1",10.15,10.15,2,23,16,5,14,18,20,0,4,0,55,2,235,20,346,22,19,9
2015,141491,"토지","행정재산","공공용재산","일반","구거","구거",1,110,3300000,3300000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2007-05-07","분할취득","","2008-03-03","","경기도 광주시 곤지암읍 오향리 453 - 51",127.3774,37.3561,"1",3,3,2,29,25,6,26,21,23,0,7,4,70,2,240,18,438,30,25,11
2015,141492,"토지","행정재산","공공용재산","일반","구거","구거",1,162,4860000,4860000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2007-05-07","분할취득","","2008-03-03","","경기도 광주시 곤지암읍 오향리 453 - 52",127.3783,37.3556,"1",3,3,2,29,25,6,26,21,23,0,7,4,70,2,241,18,435,30,25,12
2015,32315,"토지","행정재산","공공용재산","일반","하천","하천",1,416,7711000,7711000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-05-30","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629724]","경기도 광주시 도척면 상림리 7 - 3",127.321,37.3057,"2",1.85360576923077,1.85360576923077,1,19,12,5,7,22,10,0,2,3,38,2,110,39,169,14,6,2
2015,32314,"토지","행정재산","공공용재산","일반","하천","하천",1,426,13467000,13467000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-05-30","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629723]","경기도 광주시 도척면 상림리 7",127.3211,37.3054,"2",3.1612676056338,3.1612676056338,1,19,11,4,6,22,10,0,2,3,39,2,111,38,168,13,6,2
2015,106320,"토지","행정재산","공공용재산","일반","하천","하천",1,40,924000,924000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-08-06","매입","","2009-12-17","","경기도 광주시 도척면 추곡리 180 - 1",127.2982,37.279,"1",2.31,2.31,1,10,11,6,17,21,10,0,5,9,13,3,45,25,149,15,2,1
2015,32033,"토지","행정재산","공공용재산","일반","하천","하천",1,833,43501000,43501000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-06-29","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629442]","경기도 광주시 도척면 추곡리 449 - 23",127.3001,37.2809,"3",5.22220888355342,5.22220888355342,1,9,9,5,8,21,10,0,4,9,11,2,40,27,123,12,3,1
2015,31726,"토지","행정재산","공공용재산","일반","하천","하천",1,1763,284413820,286995000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-01-03","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629135]","경기도 광주시 도척면 상림리 1 - 2",127.3258,37.3084,"4",16.132377765173,16.2787861599546,2,26,17,6,16,24,17,0,3,7,60,3,118,45,306,28,23,9
2015,167762,"토지","행정재산","공공용재산","산","하천","하천",1,677,33173000,33173000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2010-01-28","누락재산등록","하천","2011-08-19","","경기도 광주시 도척면 상림리 1 - 2",127.3258,37.3084,"3",4.9,4.9,2,26,17,6,16,24,17,0,3,7,60,3,118,45,306,28,23,9
2015,31732,"토지","행정재산","공공용재산","일반","하천","하천",1,4390,181963000,181963000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-01-03","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629141]","경기도 광주시 도척면 상림리 1 - 3",127.3264,37.3088,"4",4.1449430523918,4.1449430523918,2,26,17,7,16,25,19,0,3,7,60,3,118,45,309,29,24,9
2015,106260,"토지","행정재산","공공용재산","산","임야","임야",1,990,15147000,15147000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-08-22","매입","","2008-01-17","","경기도 광주시 도척면 상림리 3 - 39",127.3149,37.3135,"3",1.53,1.53,2,29,26,6,27,40,15,0,5,7,68,3,111,51,398,31,30,12
2015,31022,"토지","일반재산","미등록","일반","답","답",1,744,111600000,111600000,"경기도 문화체육관광국 관광과","","","1978-09-23","매입","도자기EXPO","2007-01-04","[토지분류코드:GA105][관리대장코드:1000168]","경기도 광주시 곤지암읍 삼리 30",127.3346,37.3495,"3",15,15,5,58,67,8,43,31,24,0,14,6,128,3,206,45,583,33,38,16
2015,30869,"토지","일반재산","미등록","일반","답","답",1,2026,111430000,111430000,"경기도 문화체육관광국 관광과","","","2000-12-23","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000015]","경기도 광주시 곤지암읍 삼리 32",127.3354,37.3494,"4",5.5,5.5,5,58,64,8,43,30,24,0,14,6,125,3,205,45,581,33,38,16
2015,145396,"토지","행정재산","보존재산","일반","전","전",1,171,5403600,5403600,"경기도 축산산림국 공원녹지과","","","2008-04-28","매입","","","","경기도 광주시 중부면 광지원리 23 - 6",127.2429,37.4592,"1",3.16,3.16,1,27,59,6,39,20,19,0,10,5,95,6,66,13,605,57,9,10
2015,145397,"토지","행정재산","보존재산","일반","전","전",1,112,4200000,4200000,"경기도 축산산림국 공원녹지과","","","2008-04-28","매입","","","","경기도 광주시 중부면 광지원리 23 - 7",127.2431,37.4592,"1",3.75,3.75,1,27,59,6,39,20,19,0,10,5,95,6,66,13,607,57,9,10
2015,150917,"토지","행정재산","보존재산","일반","주차장","전",1,66,2085600,2085600,"경기도 축산산림국 공원녹지과","","","2009-01-05","무상귀속","도립공원 광지원주차장","2009-12-15","","경기도 광주시 중부면 광지원리 23 - 8",127.2432,37.4593,"1",3.16,3.16,1,27,59,6,39,20,19,0,10,5,94,6,66,12,602,57,9,10
2015,150918,"토지","행정재산","보존재산","일반","주차장","답",1,63,1745100,1745100,"경기도 축산산림국 공원녹지과","","","2009-01-05","무상귀속","도립공원 광지원주차장","2009-12-15","","경기도 광주시 중부면 광지원리 24 - 1",127.2432,37.4594,"1",2.77,2.77,1,26,59,6,34,20,19,0,10,5,92,6,66,12,583,55,7,9
2015,145398,"토지","행정재산","보존재산","일반","답","답",1,294,8967000,8967000,"경기도 축산산림국 공원녹지과","","","2008-04-28","매입","","","","경기도 광주시 중부면 광지원리 24 - 2",127.2431,37.4594,"1",3.05,3.05,1,26,59,6,34,20,19,0,10,5,92,6,66,12,583,55,7,9
2015,145399,"토지","행정재산","보존재산","일반","답","답",1,317,9668500,9668500,"경기도 축산산림국 공원녹지과","","","2008-04-28","매입","","","","경기도 광주시 중부면 광지원리 24 - 3",127.2428,37.4593,"2",3.05,3.05,1,27,59,6,38,20,19,0,10,5,92,6,66,12,596,56,9,10
2015,145400,"토지","행정재산","보존재산","일반","답","답",1,99,3019500,3019500,"경기도 축산산림국 공원녹지과","","","2008-04-28","매입","","","","경기도 광주시 중부면 광지원리 24 - 4",127.2426,37.4594,"1",3.05,3.05,1,26,58,7,33,20,19,0,10,5,92,6,65,12,574,55,7,9
2015,145401,"토지","행정재산","보존재산","일반","답","답",1,89,2687800,2687800,"경기도 축산산림국 공원녹지과","","","2008-05-20","매입","","","","경기도 광주시 중부면 광지원리 24 - 5",127.243,37.4595,"1",3.02,3.02,1,26,58,7,33,20,19,0,10,5,92,6,65,12,574,55,7,9
2015,145402,"토지","행정재산","보존재산","일반","답","답",1,406,11246200,11246200,"경기도 축산산림국 공원녹지과","","","2008-05-20","매입","","","","경기도 광주시 중부면 광지원리 25 - 3",127.2433,37.4595,"2",2.77,2.77,1,26,58,7,33,20,19,0,10,5,92,6,65,12,575,55,7,9
2015,31059,"토지","행정재산","보존재산","일반","하천","하천",1,321,2728500,2728500,"경기도 축산산림국 공원녹지과","","","1999-01-22","매입","매표소","2009-08-06","[토지분류코드:GR013][관리대장코드:1700007]","경기도 광주시 중부면 광지원리 37 - 4",127.2423,37.4605,"2",0.85,0.85,1,23,49,6,23,19,18,0,9,5,83,6,66,12,512,50,3,6
2015,31060,"토지","행정재산","보존재산","일반","하천","하천",1,1,8500,8500,"경기도 축산산림국 공원녹지과","","","1999-01-22","매입","매표소","2009-08-06","[토지분류코드:GR013][관리대장코드:1700008]","경기도 광주시 중부면 광지원리 37 - 5",127.2426,37.4605,"1",0.85,0.85,1,23,49,6,23,19,18,0,9,5,83,6,66,12,511,50,3,6
2015,151719,"토지","행정재산","공공용재산","일반","주차장","도로",1,105,15487500,15487500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2009-02-13","매입","남한산성진입도로 토지보상금","2010-03-02","","경기도 광주시 중부면 광지원리 38 - 10",127.2434,37.4609,"1",14.75,14.75,1,22,46,6,19,18,18,0,8,5,75,6,66,12,491,49,3,6
2015,30873,"토지","행정재산","공용재산","일반","전","전",1,697,35128800,35128800,"경기도 경기도농업기술원","경기도 경기도농업기술원 버섯연구소","","2000-12-20","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000019]","경기도 광주시 곤지암읍 삼리 363",127.322,37.3531,"3",5.04,5.04,4,63,72,9,43,38,23,0,15,7,140,5,192,42,607,36,42,18
2015,30874,"토지","행정재산","공용재산","일반","전","전",1,1557,112571100,112571100,"경기도 경기도농업기술원","경기도 경기도농업기술원 버섯연구소","","2001-01-03","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000020]","경기도 광주시 곤지암읍 삼리 363 - 1",127.3221,37.3528,"4",7.23,7.23,4,63,72,9,43,38,23,0,15,7,140,5,193,42,607,36,42,18
2015,34951,"토지","행정재산","공공용재산","일반","하천","하천",1,1273,86691300,86691300,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-07-29","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632360]","경기도 광주시 중부면 광지원리 114",127.2441,37.4631,"4",6.81,6.81,1,20,37,4,6,16,17,0,7,5,60,5,66,9,416,42,2,3
2015,34075,"토지","행정재산","공공용재산","산","임야","임야",1,793,6066500,6066500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1985-12-03","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1631484]","경기도 광주시 중부면 광지원리 131",127.2435,37.4659,"3",0.76500630517024,0.76500630517024,1,17,33,3,6,14,16,0,6,6,54,4,69,10,393,40,3,3
2015,148487,"토지","행정재산","공공용재산","일반","임야","도로",1,118,49897000,56677400,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2009-03-05","매입","남한산성진입도로","2009-07-14","","경기도 광주시 중부면 광지원리 160 - 4",127.2457,37.4632,"1",42.285593220339,48.0316949152542,1,20,36,4,6,16,16,0,7,5,60,5,65,9,414,43,2,3
2015,122420,"토지","행정재산","공공용재산","일반","하천","하천",1,329,18424000,18424000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2007-07-26","매입","","2008-01-17","","경기도 광주시 중부면 광지원리 215",127.2513,37.4629,"2",5.6,5.6,1,20,39,6,6,18,16,0,7,5,66,6,64,15,419,47,4,4
2015,154548,"토지","행정재산","공공용재산","일반","하천","하천",1,286,14157000,14157000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2010-04-21","매입","경기도 광주시 중부면 광지원리 일반번지 285-2번지","2010-05-28","","경기도 광주시 중부면 광지원리 285 - 2",127.2526,37.4539,"1",4.95,4.95,3,56,89,11,107,46,18,0,20,8,158,11,63,24,1022,114,54,21
2015,122422,"토지","행정재산","공공용재산","일반","하천","하천",1,1075,17410800,17410800,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2007-11-30","매입","","2008-01-17","","경기도 광주시 중부면 상번천리 476",127.2667,37.4479,"4",1.61960930232558,1.61960930232558,5,71,107,11,117,55,23,0,28,12,210,14,70,42,1219,134,94,34
2015,34952,"토지","행정재산","공공용재산","일반","하천","하천",1,238,3236800,3236800,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-07-29","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632361]","경기도 광주시 중부면 상번천리 759 - 2",127.2566,37.4511,"1",1.36,1.36,3,64,101,12,115,53,18,0,25,10,187,13,67,34,1177,130,92,32
2015,106927,"토지","행정재산","공공용재산","일반","답","답",1,44,1025200,1025200,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2000-11-06","매입","","2008-01-17","","경기도 광주시 중부면 하번천리 101 - 2",127.2869,37.4392,"1",2.33,2.33,5,78,135,17,145,56,23,0,30,12,239,14,88,48,1290,141,101,37
2015,106928,"토지","행정재산","공공용재산","일반","답","답",1,105,2446500,2446500,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2000-11-06","매입","","2008-01-17","","경기도 광주시 중부면 하번천리 102 - 2",127.2872,37.4393,"1",2.33,2.33,5,78,134,17,145,56,23,0,30,12,239,14,87,48,1290,141,101,37
2015,32174,"토지","행정재산","공공용재산","일반","하천","하천",1,206,597000,597000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629583]","경기도 광주시 중부면 하번천리 115 - 1",127.2904,37.4396,"1",0.289805825242718,0.289805825242718,5,75,126,15,143,53,24,0,30,12,230,14,86,52,1278,140,101,37
2015,32175,"토지","행정재산","공공용재산","일반","하천","하천",1,108,313000,313000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629584]","경기도 광주시 중부면 하번천리 115 - 6",127.2908,37.4396,"1",0.289814814814815,0.289814814814815,5,74,124,14,143,53,23,0,30,12,228,14,85,52,1272,140,101,37
2015,32173,"토지","행정재산","공공용재산","일반","하천","하천",1,422,1223000,1223000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629582]","경기도 광주시 중부면 하번천리 261 - 1",127.2798,37.4397,"2",0.289810426540284,0.289810426540284,5,80,132,16,142,57,24,0,30,12,242,15,86,48,1305,141,99,36
2015,32176,"토지","행정재산","공공용재산","일반","하천","하천",1,78,254000,254000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629585]","경기도 광주시 중부면 하번천리 275 - 1",127.2799,37.4412,"1",0.325641025641026,0.325641025641026,5,78,125,15,132,55,24,0,29,12,240,14,82,48,1283,138,98,36
2015,30876,"토지","행정재산","공용재산","일반","답","답",1,235,8389500,8389500,"경기도 경기도농업기술원","경기도 경기도농업기술원 버섯연구소","","2001-02-19","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000022]","경기도 광주시 곤지암읍 삼리 369",127.3226,37.3541,"1",3.57,3.57,4,63,72,9,43,36,23,0,15,6,140,5,195,42,609,37,42,18
2015,30879,"토지","일반재산","미등록","일반","답","답",1,281,42712000,42712000,"경기도 문화체육관광국 관광과","","","2001-03-16","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000025]","경기도 광주시 곤지암읍 삼리 384",127.3233,37.3539,"1",15.2,15.2,4,63,72,9,43,36,23,0,15,6,140,5,195,42,607,36,42,18
2015,32317,"토지","행정재산","공공용재산","일반","하천","하천",1,1146,29017939,29017939,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-05-30","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629726]","경기도 광주시 곤지암읍 삼리 41 - 1",127.3361,37.3474,"4",2.53210636998255,2.53210636998255,5,59,64,10,42,29,24,0,15,7,122,3,201,45,579,33,38,16
2015,30881,"토지","일반재산","미등록","일반","잡종지","잡종지",1,263,78900000,78900000,"경기도 문화체육관광국 관광과","","","2002-07-04","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000027]","경기도 광주시 곤지암읍 삼리 41 - 3",127.3355,37.3477,"1",30,30,5,58,64,10,42,29,24,0,14,7,125,3,201,45,583,33,38,16
2015,30887,"토지","일반재산","미등록","일반","답","답",1,1632,94166400,94166400,"경기도 문화체육관광국 관광과","","","2001-02-19","매입","도자기EXPO","2007-07-18","[토지분류코드:GA105][관리대장코드:1000033]","경기도 광주시 곤지암읍 삼리 424",127.3236,37.3537,"4",5.77,5.77,4,64,72,9,43,36,23,0,15,6,140,5,194,42,608,36,42,18
2015,107081,"토지","행정재산","공공용재산","일반","전","전",1,141,1804800,1804800,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1998-04-23","매입","","2008-01-17","","경기도 광주시 퇴촌면 관음리 708 - 1",127.3231,37.4578,"1",1.28,1.28,2,10,19,3,9,5,7,0,1,6,40,4,47,44,250,41,7,5
2015,107082,"토지","행정재산","공공용재산","일반","답","답",1,126,10773000,10773000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1998-04-29","매입","","2008-03-04","","경기도 광주시 퇴촌면 관음리 710 - 3",127.3233,37.4579,"1",8.55,8.55,2,10,19,3,9,5,7,0,1,6,40,4,46,44,249,42,7,5
2015,185990,"토지","행정재산","공공용재산","산","임야","임야",1,2034,96004800,97126400,"경기도 건설국 하천과","","경기도 광주시 창조도시사업단 도로과","2014-06-24","매입","불당리 위험도로 구조개선공사","2014-06-24","","경기도 광주시 중부면 오전리 168 - 3",127.2183,37.4572,"4",4.72,4.77514257620452,2,83,135,19,160,98,22,0,43,14,240,16,72,13,1230,130,69,34
2015,187178,"토지","행정재산","공공용재산","산","임야","임야",1,24,1132800,1220600,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2014-07-15","매입","경기도 광주시 중부면 오전리 산번지 169-6번지","2014-08-29","","경기도 광주시 중부면 오전리 169 - 6",127.2177,37.4576,"1",4.72,5.08583333333333,2,84,140,21,174,105,21,0,45,14,240,16,72,12,1281,136,71,37
2015,35161,"토지","행정재산","공공용재산","일반","전","전",1,327,6736091,6736091,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","하천","2007-06-26","[토지분류코드:][관리대장코드:1632570]","경기도 광주시 곤지암읍 신대리 277 - 11",127.329,37.3582,"2",2.05996666666667,2.05996666666667,4,63,73,9,45,33,24,0,15,6,140,5,212,40,611,38,42,18
2015,35162,"토지","행정재산","공공용재산","일반","전","전",1,220,4532390,4532390,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","하천","2007-06-26","[토지분류코드:][관리대장코드:1632571]","경기도 광주시 곤지암읍 신대리 277 - 12",127.3291,37.3582,"1",2.06017727272727,2.06017727272727,4,63,73,9,45,33,24,0,15,6,140,5,212,40,611,38,42,18
2015,35163,"토지","일반재산","미등록","일반","유지","유지",1,236,3646000,3646000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","구거","2007-07-18","[토지분류코드:GC016][관리대장코드:1632572]","경기도 광주시 곤지암읍 신대리 277 - 14",127.3291,37.3575,"1",1.54491525423729,1.54491525423729,4,64,73,9,45,33,24,0,15,6,140,5,211,40,610,37,42,18
2015,35160,"토지","일반재산","미등록","일반","전","전",1,181,14914000,14914000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","잡종지","2007-07-18","[토지분류코드:GC001][관리대장코드:1632569]","경기도 광주시 곤지암읍 신대리 277 - 16",127.3292,37.3574,"1",8.23977900552486,8.23977900552486,4,64,73,9,45,33,24,0,15,6,140,5,212,40,611,37,42,18
2015,32057,"토지","행정재산","공공용재산","일반","답","답",1,60,3492000,3492000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","하천","2007-07-18","[토지분류코드:GA202][관리대장코드:1629466]","경기도 광주시 곤지암읍 신대리 277 - 18",127.3276,37.359,"1",5.82,5.82,4,65,73,9,46,34,24,0,15,6,140,5,215,41,621,40,42,18
2015,35165,"토지","일반재산","미등록","일반","전","전",1,333,24009388,24009388,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","잡종지","2007-07-18","[토지분류코드:GC001][관리대장코드:1632574]","경기도 광주시 곤지암읍 신대리 277 - 19",127.329,37.3582,"2",7.21002642642643,7.21002642642643,4,63,73,9,45,33,24,0,15,6,140,5,212,40,611,38,42,18
2015,35166,"토지","일반재산","미등록","일반","답","답",1,66,3059000,3059000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","농경지","2007-07-18","[토지분류코드:GC002][관리대장코드:1632575]","경기도 광주시 곤지암읍 신대리 277 - 2",127.3276,37.359,"1",4.63484848484848,4.63484848484848,4,65,73,9,46,34,24,0,15,6,140,5,215,41,621,40,42,18
2015,35168,"토지","일반재산","미등록","일반","전","전",1,42,3893000,3893000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","잡종지","2007-07-18","[토지분류코드:GC001][관리대장코드:1632577]","경기도 광주시 곤지암읍 신대리 277 - 21",127.329,37.3582,"1",9.26904761904762,9.26904761904762,4,63,73,9,45,33,24,0,15,6,140,5,212,40,611,38,42,18
2015,33408,"토지","행정재산","공공용재산","일반","구거","구거",1,281,2343000,2343000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1985-01-26","매입","도로","2007-07-18","[토지분류코드:GA211][관리대장코드:1630817]","경기도 광주시 곤지암읍 신대리 277 - 8",127.3276,37.3589,"1",0.833807829181495,0.833807829181495,4,65,73,9,46,34,24,0,15,6,140,5,214,41,619,40,42,18
2015,32056,"토지","행정재산","공공용재산","일반","하천","하천",1,891,25393000,25393000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-06-28","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629465]","경기도 광주시 곤지암읍 신대리 69 - 16",127.3383,37.3517,"3",2.84994388327722,2.84994388327722,4,60,63,8,42,30,23,0,15,6,124,2,216,44,581,34,38,16
2015,106584,"토지","행정재산","공공용재산","일반","하천","하천",1,1195,64530000,64530000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2006-06-09","매입","","2009-12-17","","경기도 광주시 곤지암읍 신대리 73 - 1",127.3348,37.3542,"4",5.4,5.4,4,60,68,8,43,33,24,0,15,6,129,3,217,42,580,33,38,16
2015,106585,"토지","행정재산","공공용재산","일반","하천","하천",1,4234,114318000,114318000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2006-12-21","매입","","2008-01-17","","경기도 광주시 곤지암읍 신대리 77",127.3342,37.355,"4",2.7,2.7,4,61,68,8,43,33,24,0,15,6,133,3,221,41,582,33,38,16
2015,187379,"토지","행정재산","공공용재산","산","임야","임야",1,357,19063800,19063800,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2014-10-17","분할취득","도자기EXPO","2007-01-25","96.2.22 산26-29에서 분할","경기도 광주시 곤지암읍 삼리 26 - 60",127.3352,37.347,"2",5.34,5.34,5,58,64,10,42,29,24,0,14,7,125,3,200,45,579,33,38,16
2015,187383,"토지","행정재산","공공용재산","일반","하천","하천",1,321,8128061,8128061,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2014-10-20","분할취득","하천","2007-07-18","[토지분류코드:][관리대장코드:1629726]","경기도 광주시 곤지암읍 삼리 41 - 35",127.336,37.3473,"2",2.53210623052959,2.53210623052959,5,59,64,10,42,29,24,0,15,7,122,3,201,45,579,33,38,16
