"Asset_ID","Land_size","Land_value","longitude","latitude","Land_Value_bySize","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9","cluster"
165,595,477130500,127.0475,37.2933,80.19,33,586,1030,157,1873,414,88,8,351,72,1933,145,86,448,10798,1380,1036,411,2
166,1345,715540000,127.0476,37.2937,53.2,32,580,1017,157,1860,413,88,8,349,72,1924,145,87,442,10674,1353,1017,407,2
167,779,521267850,127.0478,37.2934,66.915,33,583,1025,158,1869,415,89,8,351,72,1922,144,87,442,10715,1365,1034,408,2
168,452,337101600,127.0474,37.2931,74.58,33,590,1036,156,1880,416,89,8,355,72,1948,146,87,450,10864,1391,1043,412,2
169,442,402131600,127.0473,37.293,90.98,33,591,1042,156,1897,419,88,8,355,73,1955,146,87,455,10886,1399,1055,414,2
721,431,38574500,126.951,37.2937,8.95,22,236,565,87,850,151,71,5,104,27,807,44,120,72,4326,454,364,167,3
722,1954,174883000,126.9511,37.2938,8.95,22,238,566,87,850,151,71,5,104,27,812,44,120,72,4338,456,364,167,3
723,292,26134000,126.9512,37.2939,8.95,22,239,566,87,850,151,70,5,104,27,817,44,120,72,4348,458,364,167,3
724,2781,248899500,126.9513,37.294,8.95,22,239,569,87,850,151,70,5,104,27,817,44,120,72,4352,459,365,167,3
725,2031,188774500,126.9514,37.2942,9.29465780403742,22,239,569,87,851,151,70,5,104,27,821,44,120,73,4368,459,365,167,3
726,715,63992500,126.9515,37.2943,8.95,22,239,569,87,851,151,70,5,104,27,823,44,119,75,4382,458,365,167,3
727,2770,247915000,126.9516,37.2945,8.95,22,239,569,87,851,151,70,5,104,27,826,44,119,75,4389,459,365,167,3
728,19,1700500,126.9514,37.295,8.95,22,238,569,87,851,151,70,5,103,27,821,43,117,73,4375,459,361,167,3
729,2506,224287000,126.9518,37.2947,8.95,22,241,574,88,851,151,70,5,106,28,829,44,118,76,4403,461,365,168,3
730,616,551132000,126.9527,37.2944,89.4694805194805,22,245,580,91,857,153,73,5,106,31,846,48,117,82,4489,480,377,179,3
170,1125,697893750,127.0469,37.2926,62.035,34,601,1060,157,1934,424,90,8,360,73,1997,146,88,456,11022,1410,1100,421,2
171,367,153479400,127.0463,37.2922,41.82,34,610,1079,161,1961,427,89,9,366,73,2030,146,88,465,11235,1430,1122,429,2
166394,97,73623000,126.9436,37.2943,75.9,19,200,489,74,741,121,54,5,88,22,645,41,124,58,3554,398,293,133,4
166397,57,43263000,126.9437,37.2942,75.9,19,199,492,74,741,122,54,5,88,22,646,41,123,58,3559,399,294,133,4
166398,128,31104000,126.9439,37.2942,24.3,20,200,496,74,742,122,56,5,88,22,647,40,124,58,3571,399,294,133,4
166399,23,17457000,126.9434,37.2943,75.9,18,199,483,74,740,121,54,5,87,22,646,41,125,58,3538,396,293,133,4
166400,293,59186000,126.9424,37.2954,20.2,16,189,477,74,714,115,56,5,85,20,616,39,126,58,3446,392,289,130,4
166401,290,57420000,126.9424,37.2956,19.8,16,189,477,74,714,114,56,5,85,20,615,40,126,57,3445,391,289,130,4
166402,267,53934000,126.9424,37.2958,20.2,16,189,477,74,713,113,56,5,84,20,615,40,126,57,3444,392,289,130,4
166375,10,7590000,126.941,37.2952,75.9,16,182,460,74,698,112,54,5,85,18,581,37,134,57,3322,382,280,122,4
172858,194,38218000,126.9418,37.2954,19.7,16,187,469,74,709,113,54,5,85,19,608,37,130,57,3397,388,288,130,4
172862,645,417960000,126.9421,37.2952,64.8,16,189,472,74,709,114,54,5,85,20,613,37,128,58,3423,391,289,130,4
533,169,8179600,126.9483,37.2927,4.84,21,217,533,83,784,138,66,5,97,27,712,43,119,59,3935,425,326,144,4
534,89,4307600,126.9479,37.2927,4.84,21,216,528,83,777,135,65,5,97,27,707,42,119,59,3894,418,322,142,4
535,29,1403600,126.9476,37.2927,4.84,21,214,526,84,776,135,65,5,96,24,701,42,120,59,3866,416,320,143,4
184051,448,448000,126.9505,37.2827,0.1,23,254,575,93,882,167,78,7,124,27,848,48,127,140,4887,537,407,186,3
537,107,7743000,126.95,37.2826,7.23644859813084,23,245,570,92,878,162,75,7,123,26,823,47,127,131,4715,522,405,184,3
538,13,578500,126.951,37.2826,4.45,22,259,583,94,894,172,78,7,127,27,865,45,127,148,5011,552,413,191,3
539,751,33419500,126.9504,37.2826,4.45,23,253,574,93,883,165,78,7,123,26,840,48,127,140,4874,536,406,186,3
540,84,3970508,126.9509,37.2826,4.72679523809524,22,260,581,94,890,170,78,7,127,27,863,45,126,145,4994,549,412,190,3
541,67,2981500,126.9502,37.2827,4.45,23,248,570,92,881,163,77,7,123,26,834,49,127,135,4773,523,406,184,3
536,38,1760198,126.9507,37.2826,4.6321,22,259,579,93,884,170,78,7,125,27,856,48,127,143,4946,547,409,187,3
166182,100,4726794,126.9508,37.2826,4.726794,22,259,580,94,885,170,78,7,125,27,860,46,127,144,4965,548,411,188,3
560,622,27990000,126.9504,37.2871,4.5,24,251,579,90,870,156,76,6,124,28,839,46,122,102,4490,490,396,183,3
562,871,37540000,126.9507,37.2862,4.30998851894374,24,258,588,90,873,163,75,7,125,29,853,48,122,110,4651,514,398,186,3
563,327,14715000,126.9502,37.2855,4.5,24,250,576,91,875,160,72,7,123,29,836,47,126,109,4586,501,393,182,3
542,2116,90141600,126.9503,37.2846,4.26,24,251,583,93,876,160,73,7,122,27,842,47,127,118,4653,508,395,181,3
544,26,1107600,126.9507,37.2842,4.26,24,252,587,93,881,170,74,7,123,27,852,47,126,133,4783,529,408,186,3
172866,419,13533700,126.9507,37.2835,3.23,24,252,581,92,884,170,76,7,124,27,852,48,126,138,4892,536,409,188,3
545,282,12013200,126.95,37.2838,4.26,23,246,580,93,874,159,70,7,121,27,834,46,126,117,4614,506,399,182,3
546,90,3834000,126.9503,37.2871,4.26,24,251,578,90,868,155,76,6,123,28,833,46,122,98,4476,489,395,181,3
185335,5,19558880,126.9502,37.2827,391.1776,23,248,570,92,881,163,77,7,123,26,834,49,127,135,4773,523,406,184,3
172865,64,7808000,126.9502,37.2827,12.2,23,248,570,92,881,163,77,7,123,26,834,49,127,135,4773,523,406,184,3
140333,8,6504000,127.0556,37.24,81.3,46,595,1138,137,1834,336,100,9,319,50,1881,74,83,289,10286,1264,905,347,2
150884,5,4765000,127.0556,37.2401,95.3,46,596,1138,137,1837,336,100,9,319,50,1882,74,83,289,10296,1263,908,347,2
155214,8,6504000,127.0556,37.2401,81.3,46,596,1138,137,1837,336,100,9,319,50,1882,74,83,289,10296,1263,908,347,2
155218,3,2439000,127.0556,37.24,81.3,46,595,1138,137,1834,336,100,9,319,50,1881,74,83,289,10286,1264,905,347,2
155220,1,953000,127.0556,37.2401,95.3,46,596,1138,137,1837,336,100,9,319,50,1882,74,83,289,10296,1263,908,347,2
166393,22,2816000,126.9471,37.2927,12.8,21,213,525,85,772,132,65,5,96,22,695,42,120,59,3838,410,320,143,4
185334,114,42121880,126.9499,37.2827,36.9490175438597,23,243,570,93,873,162,75,7,123,26,819,47,127,127,4657,519,405,184,3
184053,344,344000,126.9442,37.294,0.1,20,200,500,74,749,124,57,5,88,22,652,41,124,58,3600,403,298,133,4
185338,51,39822090,126.944,37.2941,78.0825294117647,20,200,498,74,743,123,56,5,88,22,648,40,124,58,3579,399,294,132,4
180677,22,16632000,127.045,37.235,75.6,45,587,1085,128,1770,327,82,9,319,49,1858,73,76,293,10211,1260,876,338,2
1111,16,13008000,127.0556,37.2401,81.3,46,596,1138,137,1837,336,100,9,319,50,1882,74,83,289,10296,1263,908,347,2
1112,7,6671000,127.0556,37.2401,95.3,46,596,1138,137,1837,336,100,9,319,50,1882,74,83,289,10296,1263,908,347,2
591,373,17158000,126.945,37.294,4.6,20,207,510,74,757,127,57,5,89,22,670,42,123,59,3667,411,304,135,4
592,29,1334000,126.9447,37.294,4.6,20,202,504,74,756,124,57,5,89,22,664,41,124,59,3649,405,299,133,4
184052,28,28000,126.9442,37.2941,0.1,20,201,498,74,750,123,57,5,88,22,651,41,124,58,3600,403,298,133,4
503,1458,121597200,126.9505,37.2809,8.34,22,248,570,90,884,168,77,7,124,26,830,47,124,149,4877,538,404,183,3
504,504,42033600,126.9507,37.2809,8.34,22,254,574,90,887,170,77,7,127,26,841,47,125,148,4904,544,407,184,3
505,171.34,14261400,126.9507,37.2806,8.32345044939886,22,254,573,91,893,171,76,7,127,26,843,47,124,149,4905,542,407,182,3
166362,57,8607000,126.9508,37.2806,15.1,22,256,575,91,896,172,76,7,128,26,848,47,124,149,4922,545,408,183,3
172857,18,3168000,126.9508,37.2807,17.6,22,256,575,91,895,172,77,7,128,26,849,47,124,149,4926,546,409,183,3
166364,99,14949000,126.9508,37.2809,15.1,22,255,574,90,891,172,77,7,127,26,846,47,126,149,4915,545,408,184,3
506,177,5310000,126.9502,37.279,3,21,239,555,87,884,166,71,8,127,25,804,45,120,149,4701,524,399,180,3
507,273,8190000,126.9503,37.279,3,21,240,554,87,885,168,71,8,127,25,806,45,120,150,4721,527,399,181,3
508,1965,58950000,126.9504,37.279,3,21,241,554,87,886,168,71,8,127,25,808,45,119,151,4743,527,400,181,3
509,290,8700000,126.9502,37.2793,3,21,240,558,87,883,169,72,8,127,25,808,45,121,150,4731,527,399,181,3
510,62,6386000,126.9502,37.2796,10.3,22,241,560,89,880,168,73,8,127,24,809,45,122,148,4750,529,401,181,3
511,749,77147000,126.95,37.28,10.3,22,241,566,90,877,165,73,8,125,25,806,44,122,143,4742,525,401,182,3
512,65,6695000,126.9502,37.2797,10.3,22,242,564,89,878,168,73,8,127,25,812,45,122,147,4765,530,401,181,3
513,2743,282529000,126.9505,37.2797,10.3,22,245,561,89,893,170,73,8,127,26,820,45,122,149,4820,533,403,182,3
514,11,917400,126.9502,37.2804,8.34,22,244,569,90,876,166,74,8,126,26,814,45,123,147,4821,534,402,182,3
515,1104,92073600,126.9504,37.2805,8.34,22,247,570,90,882,167,75,7,126,26,823,46,124,147,4866,537,404,182,3
516,649,19470000,126.9506,37.2799,3,22,249,566,89,895,170,74,8,126,27,831,45,123,149,4862,535,405,181,3
517,25,2272500,126.9508,37.2797,9.09,22,250,570,89,905,171,74,8,127,26,832,45,123,151,4888,537,409,182,3
518,740,22200000,126.9505,37.2795,3,22,245,559,88,891,170,73,8,127,26,819,45,122,149,4793,531,403,182,3
519,30,2784000,126.9503,37.2796,9.28,22,241,559,89,885,169,73,8,127,26,816,45,122,149,4776,529,401,181,3
948,149,19370000,126.9483,37.2658,13,16,190,448,63,577,126,62,7,101,14,587,29,104,108,3549,415,270,124,4
949,65,8450000,126.9482,37.2655,13,16,189,448,62,570,125,62,7,99,14,582,29,102,107,3540,415,270,124,4
950,234,30420000,126.9482,37.2653,13,16,190,448,62,571,125,62,7,99,14,582,29,101,107,3539,412,273,125,4
951,1107,143910000,126.9485,37.2655,13,16,191,452,62,580,127,62,7,102,14,592,29,103,108,3573,422,271,125,4
941,436,13777600,126.9487,37.2659,3.16,16,191,453,63,585,130,62,7,102,16,604,29,104,113,3594,427,272,126,4
942,33,23373000,126.9483,37.2663,70.8272727272727,16,190,448,63,579,127,61,7,100,15,591,29,107,107,3550,417,269,124,4
943,1732,274187760,126.9486,37.2661,15.8307020785219,16,191,452,63,582,130,62,7,101,16,597,29,106,111,3578,426,271,125,4
944,4,636000,126.9484,37.2666,15.9,16,190,451,64,583,130,62,7,101,19,597,29,108,107,3553,421,268,123,4
945,94,14946000,126.9484,37.266,15.9,16,191,450,63,582,128,62,7,101,15,595,29,106,108,3565,419,270,124,4
94629,318,50341635,126.9487,37.2667,15.8307028301887,17,191,455,64,587,132,62,7,102,19,608,29,107,112,3589,428,271,126,4
94631,177,28143000,126.9486,37.2667,15.9,17,191,451,64,586,131,62,7,101,19,605,29,107,111,3580,426,271,126,4
187331,27,4293000,126.9483,37.2662,15.9,16,190,448,63,579,127,61,7,100,15,590,29,107,108,3548,416,269,124,4
947,240,38160000,126.9484,37.2659,15.9,16,190,450,63,582,127,62,7,101,15,593,29,105,108,3566,419,270,124,4
501,600,50040000,126.9503,37.2811,8.34,22,248,569,90,885,167,76,7,124,26,826,47,126,144,4860,537,406,185,3
502,99,8256600,126.9504,37.2812,8.34,22,248,570,91,889,169,77,7,124,26,834,47,126,146,4879,538,408,186,3
952,866,112580000,126.9486,37.2657,13,16,191,453,63,583,129,62,7,102,14,600,29,104,111,3586,426,271,125,4
953,59,6372000,126.9489,37.2656,10.8,16,192,456,63,591,130,62,7,105,15,607,29,103,116,3621,431,274,126,4
964,22,2420000,126.9483,37.2652,11,16,190,449,62,573,124,62,7,98,14,582,29,101,107,3553,416,274,125,4
965,2442,231990000,126.948,37.2637,9.5,17,188,423,55,564,120,63,7,97,14,566,31,103,104,3525,402,277,126,4
966,3375,320625000,126.9482,37.2639,9.5,17,189,433,56,570,120,63,7,98,14,574,31,103,106,3552,402,277,126,4
990,1382,165840000,126.9473,37.2625,12,16,181,408,53,532,116,63,7,95,13,538,30,102,84,3340,379,270,124,4
991,1481,177720000,126.9479,37.2627,12,16,185,415,53,547,119,64,7,97,13,553,31,102,101,3465,399,274,126,4
992,714,67830000,126.9474,37.2631,9.5,16,186,409,53,541,118,63,7,95,13,550,30,104,88,3410,390,273,126,4
638,162,12636000,126.961,37.3019,7.8,21,292,657,104,961,203,76,5,126,34,982,67,108,142,5317,571,443,205,3
633,392,41552000,126.9605,37.3013,10.6,21,291,651,101,949,204,76,5,126,34,966,65,109,146,5256,566,441,204,3
634,1321,140026000,126.9608,37.3017,10.6,21,292,655,101,959,202,76,5,126,34,977,68,108,142,5290,567,442,204,3
177812,168,27552000,126.961,37.3015,16.4,21,294,647,101,956,204,76,5,126,34,978,68,108,147,5300,569,443,206,3
166407,129,17157000,126.9608,37.3012,13.3,21,293,647,100,951,204,76,5,126,34,970,66,108,147,5286,567,443,206,3
172873,351,52650000,126.9607,37.3019,15,21,289,661,102,963,202,76,5,125,34,979,65,108,142,5287,570,444,205,3
166408,122,14274000,126.9612,37.3018,11.7,21,295,653,103,961,205,76,5,127,34,986,68,108,148,5332,570,446,206,3
166409,165,21945000,126.9608,37.3013,13.3,21,293,648,100,952,204,76,5,126,34,972,66,108,146,5289,567,442,206,3
172874,643,97093000,126.9609,37.3016,15.1,21,292,650,102,958,205,76,5,126,34,976,68,108,146,5301,567,442,205,1
963,1065,117150000,126.9482,37.2645,11,17,190,441,57,564,123,64,7,97,13,575,30,103,106,3550,411,276,126,4
962,342,37620000,126.9483,37.2649,11,16,190,447,61,571,123,62,7,98,14,581,30,100,107,3556,413,274,124,4
166410,103,11433000,126.9608,37.3019,11.1,21,289,659,102,964,202,76,5,125,34,981,66,108,142,5296,570,444,205,3
172884,29,4756000,126.9606,37.3019,16.4,21,289,661,103,961,202,76,5,125,34,975,65,108,142,5276,570,443,204,3
637,23,2070000,126.9607,37.3012,9,21,293,650,100,951,204,76,5,126,34,970,66,109,146,5276,568,442,206,3
172875,175,20125000,126.9608,37.302,11.5,21,289,661,102,964,202,76,5,125,34,983,65,108,142,5300,570,444,205,3
166427,267,40317000,126.9604,37.3018,15.1,21,289,660,102,959,202,76,5,125,34,974,65,108,140,5258,568,441,203,3
124,31,4789500,127.0452,37.2954,15.45,32,585,1001,157,1806,409,85,8,342,72,1925,141,92,461,10812,1356,1002,407,2
125,1807,818414200,127.0449,37.2945,45.2913226342003,33,595,1023,158,1866,417,85,8,348,72,1954,145,90,464,11023,1381,1051,419,2
126,2136,964760000,127.0456,37.2944,45.1666666666667,33,592,1027,157,1873,414,85,8,348,72,1949,145,88,459,10969,1374,1039,417,2
127,2383,1189831900,127.0456,37.294,49.93,33,595,1036,156,1886,419,86,8,350,72,1970,146,88,460,11018,1379,1055,420,2
128,450,224685000,127.0451,37.2941,49.93,34,596,1032,158,1889,420,85,8,350,72,1974,145,88,463,11079,1388,1062,423,2
129,2433,1214796900,127.0449,37.294,49.93,34,598,1035,158,1896,421,85,8,350,72,1976,146,87,465,11122,1391,1063,423,2
130,4946,283200000,127.0447,37.2937,5.72583906186818,34,599,1042,158,1901,423,85,9,351,72,1991,146,88,465,11187,1396,1066,424,2
131,844,795840000,127.0443,37.2935,94.2938388625592,34,606,1054,159,1906,424,85,11,358,74,2005,147,88,467,11317,1415,1068,426,2
640,435,38715000,126.9601,37.3018,8.9,21,289,658,101,960,199,76,5,124,34,966,64,109,133,5233,562,444,203,3
190048,948.56,374648948,126.9994,37.3137,39.496599898794,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190049,990.67,391280967,126.9994,37.3137,39.4965999777928,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190050,989.31,390743813,126.9994,37.3137,39.4965999535029,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
90282,287.45,137716000,126.9994,37.3137,47.9095494868673,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
90273,1475.57,653267750,126.9918,37.316,44.272230392323,21,320,605,103,952,262,75,5,156,57,1024,99,102,171,5879,652,491,223,1
124516,25920.6,13078264611,126.9895,37.315,50.4550998472258,21,315,609,101,961,263,75,4,155,59,1046,100,104,172,5941,643,493,227,1
90274,67.75,41124250,126.9919,37.3138,60.7,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
90275,90.63,51837210,126.9919,37.3138,57.1965243296922,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
90276,204.46,124107220,126.9919,37.3138,60.7,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
90277,1620,592920000,126.9919,37.3138,36.6,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
90278,3228.69,916231655,126.9919,37.3138,28.3778143767286,21,333,618,105,985,276,77,4,161,59,1095,103,102,201,6237,680,511,236,1
90281,22,10645000,126.9994,37.3137,48.3863636363636,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
151975,3146.46,4093696470,127.0287,37.2683,130.104831143571,42,714,1211,173,2129,513,114,13,406,84,2252,150,85,487,13096,1636,1200,474,2
90236,34981.84,30301921000,127.0378,37.2631,86.6218615144315,42,681,1079,154,1829,486,118,13,390,79,2091,135,98,486,12127,1552,1086,422,2
90237,2482,3.146e+09,127.0378,37.2631,126.752618855761,42,681,1079,154,1829,486,118,13,390,79,2091,135,98,486,12127,1552,1086,422,2
90287,4945.07,1368575000,127.0341,37.2592,27.6755435211231,41,680,1076,150,1789,490,116,12,380,78,2081,135,98,486,12093,1534,1067,416,2
90224,146.67,115372760,127.0518,37.2699,78.6614576941433,39,663,1059,148,1829,468,111,12,388,72,2080,131,106,503,11954,1543,1084,416,2
151995,760.21,1084670910,127.0537,37.2731,142.680431722813,39,675,1099,155,1923,474,104,12,398,73,2133,133,100,519,12216,1576,1138,431,2
92791,32009.52,6.071e+10,127.0481,37.2939,189.662325458176,32,576,1007,155,1851,407,89,8,348,71,1909,142,87,433,10539,1336,1010,403,2
149269,360,850197975,127.0447,37.2937,236.166104166667,34,599,1042,158,1901,423,85,9,351,72,1991,146,88,465,11187,1396,1066,424,2
149272,52487,89270787375,127.0447,37.2937,170.081710471164,34,599,1042,158,1901,423,85,9,351,72,1991,146,88,465,11187,1396,1066,424,2
149271,2991,5101187850,127.0447,37.2937,170.551248746239,34,599,1042,158,1901,423,85,9,351,72,1991,146,88,465,11187,1396,1066,424,2
149270,4156,6801583800,127.0447,37.2937,163.656973051011,34,599,1042,158,1901,423,85,9,351,72,1991,146,88,465,11187,1396,1066,424,2
90268,99,2718600,127.0452,37.2381,2.74606060606061,46,611,1105,131,1884,357,90,9,335,57,1920,76,78,333,10915,1358,958,361,2
90269,324,54390528,127.0452,37.2381,16.7872,46,611,1105,131,1884,357,90,9,335,57,1920,76,78,333,10915,1358,958,361,2
90270,220.5,216942660,127.044,37.2377,98.386693877551,46,617,1105,130,1879,357,89,10,337,57,1917,77,77,346,11049,1380,950,360,2
90271,498.4,490359290,127.044,37.2377,98.3866954253612,46,617,1105,130,1879,357,89,10,337,57,1917,77,77,346,11049,1380,950,360,2
90262,326.65,38576250,127.0441,37.2383,11.8096586560539,45,617,1107,131,1888,360,88,11,341,57,1932,77,77,353,11163,1407,968,366,2
90263,331.2,43779901,127.0441,37.2383,13.2185691425121,45,617,1107,131,1888,360,88,11,341,57,1932,77,77,353,11163,1407,968,366,2
90264,732.6,173385632,127.0441,37.2383,23.6671624351624,45,617,1107,131,1888,360,88,11,341,57,1932,77,77,353,11163,1407,968,366,2
90265,496.8,83399360,127.0441,37.2383,16.7873107890499,45,617,1107,131,1888,360,88,11,341,57,1932,77,77,353,11163,1407,968,366,2
90266,178.51,6636916,127.0451,37.2352,3.7179519354658,45,589,1091,127,1781,326,82,9,317,49,1866,73,76,295,10233,1260,880,338,2
90267,126.28,4694976,127.0452,37.2349,3.71790940766551,45,586,1084,128,1761,325,82,9,315,49,1856,72,77,288,10181,1252,875,336,2
90248,863.94,1045708980,127.0689,37.2532,121.03953746788,42,590,1038,142,1666,368,108,12,335,58,1761,79,105,290,9946,1266,925,335,2
90230,48630.78,47931908000,127.0431,37.2911,98.5629019316573,37,636,1100,166,1979,445,94,11,384,80,2086,148,85,471,11673,1484,1160,441,2
190051,1056.47,417269730,126.9994,37.3137,39.4965999981069,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190052,758.27,299490868,126.9994,37.3137,39.4965998918591,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190053,298.2,117778861,126.9994,37.3137,39.4965999329309,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190054,138.55,54722539,126.9994,37.3137,39.4965997834717,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190055,149.16,58913128,126.9994,37.3137,39.4965996245642,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190056,146.46,57846720,126.9994,37.3137,39.4965997541991,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
190057,146.46,57846720,126.9994,37.3137,39.4965997541991,24,368,607,100,1015,296,80,4,182,61,1123,106,102,291,6491,749,547,259,1
90238,10309.83,4970677672,126.9997,37.2956,48.2129935411156,36,557,849,125,1454,431,108,8,294,82,1719,127,87,470,10584,1275,893,383,2
90227,440.4,20699000,126.9975,37.2949,4.70004541326067,36,552,859,123,1438,424,110,8,290,79,1706,125,82,466,10562,1243,868,377,2
90249,5074.98,4896634050,126.9958,37.2975,96.485780239528,35,513,804,122,1356,406,107,7,267,76,1602,121,83,429,9792,1162,790,355,2
90247,40.32,70895270,127.0206,37.3507,175.83152281746,2,40,121,24,100,54,25,0,23,11,147,15,81,17,779,136,50,21,4
90245,333.18,391990430,126.9753,37.2531,117.651248574344,27,368,685,95,1005,266,93,7,203,39,1165,81,69,288,6868,726,573,263,1
90242,7298,9.517e+09,126.9724,37.2393,130.40559057276,17,247,471,60,557,183,88,6,123,20,752,36,75,174,4554,420,319,160,1
124484,99,47067666,126.972,37.2321,47.543096969697,14,196,367,51,416,141,83,5,98,19,574,25,77,111,3527,333,248,126,4
124487,1509.84,717824694,126.972,37.2321,47.5430968844381,14,196,367,51,416,141,83,5,98,19,574,25,77,111,3527,333,248,126,4
176657,17.28,2764800,126.9865,37.2673,16,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176658,160,13920000,126.9865,37.2673,8.7,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176659,501,112725000,126.9865,37.2673,22.5,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176660,499,41417000,126.9865,37.2673,8.3,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176661,102.15,5516100,126.9865,37.2673,5.4,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176662,993.06,53625240,126.9865,37.2673,5.4,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
90244,12918.39,1517507600,126.9964,37.292,11.7468786745097,37,575,902,133,1485,438,109,8,300,89,1771,127,84,474,10948,1267,911,396,2
171923,910.36,294708421,126.9964,37.292,32.3727339733732,37,575,902,133,1485,438,109,8,300,89,1771,127,84,474,10948,1267,911,396,2
162718,752.36,1313797100,126.9792,37.3124,174.623464830666,22,322,644,104,981,250,80,4,155,52,1077,98,101,169,6016,651,484,229,1
97361,1157.41,444054720,127.0098,37.288,38.3662418676182,41,630,998,151,1731,469,114,10,347,91,1978,148,72,503,11994,1412,1027,428,2
90216,59.96,1.31e+08,127.0087,37.3053,218.47898599066,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90217,59.96,1.3e+08,127.0087,37.3053,216.811207471648,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90218,59.96,1.43e+08,127.0087,37.3053,238.492328218813,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90219,148.76,2.34e+08,127.0087,37.3053,157.300349556332,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90220,59.96,1.32e+08,127.0087,37.3053,220.146764509673,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90221,59.96,1.32e+08,127.0087,37.3053,220.146764509673,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90222,59.96,1.29e+08,127.0087,37.3053,215.143428952635,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90225,84.77,2.15e+08,127.0087,37.3053,253.627462545712,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90226,84.77,2.2e+08,127.0087,37.3053,259.52577562817,31,473,740,117,1304,374,83,7,254,74,1507,112,104,394,9037,1145,744,320,2
90250,330,94438460,126.9355,37.2687,28.6177151515151,10,130,313,45,345,89,46,4,56,8,408,21,110,37,2293,216,166,87,4
90212,2436.37,233376000,127.0096,37.2748,9.57884065228188,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90213,12.56,792000,127.0096,37.2748,6.30573248407643,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90214,734.51,41132090,127.0096,37.2748,5.59993601176294,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
90215,44.75,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
124531,6464.72,8713686000,127.0096,37.2748,134.788297095621,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
140307,52.2,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
140308,975.21,0,127.0096,37.2748,0,45,696,1055,161,1813,497,121,11,374,87,2143,151,67,507,12781,1512,1067,444,2
176678,9.92,793600,126.9865,37.2673,8,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176677,383.47,30677600,126.9865,37.2673,8,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176676,137.72,2341240,126.9865,37.2673,1.7,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
176663,1131.7,235393600,126.9865,37.2673,20.8,35,573,1001,136,1614,407,114,9,318,74,1860,125,64,495,10968,1164,937,403,2
