"category","longitude","latitude","SW8","PNU","PNILP","PAREA","JIMOK","SPFC1","SPFC2","LAND_USE","GEO_HL","GEO_FORM","ROAD_SIDE","MT1","CS2","PS3","SC4","AC5","PK6","OL7","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
"sports",127.0733062,38.03507,0,4180025321104269824,205100,8832,8,13,0,940,2,7,6,0,2,5,2,0,0,0,0,0,0,0,0,0,7,0,0,0
"sports",127.0733062,38.03507,0,4180025321104269824,205100,8832,8,13,0,940,2,7,6,0,2,5,2,0,0,0,0,0,0,0,0,0,7,0,0,0
"sports",127.0188706,38.1356264,0,4180037021103020032,71800,892,1,64,0,160,2,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"sports",127.0125431,38.0599324,0,4180035021100009984,30800,1238,23,64,0,530,2,4,8,1,0,2,1,1,0,0,0,0,1,3,0,4,6,0,0,1
"sports",127.0111239,38.0487539,0,4180034027108879872,31000,1215,23,71,0,620,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",126.9179698,38.0297127,0,4180033021103699968,206200,16628,8,64,0,240,2,4,6,1,1,1,1,0,0,1,0,0,3,5,0,0,9,1,0,1
"sports",127.1097528,38.0325803,0,4180032024100550144,88300,1930,8,64,0,110,2,7,8,0,1,0,1,0,0,1,0,0,2,0,0,3,5,2,0,0
"sports",127.0253375,38.1011527,0,4180031025105610240,10500,886,14,71,63,910,2,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"sports",127.0179957,38.0842385,0,4180031023105800192,114800,5679,8,13,0,160,2,4,8,0,0,0,0,0,1,0,0,0,1,5,0,0,9,0,0,0
"sports",127.0644951,37.1383388,1,4137010100107500032,94000,24239,28,43,0,970,2,4,6,0,1,8,0,4,4,2,0,0,2,1,0,1,12,0,1,0
"sports",127.0713548,37.1562407,0,4137010100103450112,1008000,10355,8,43,0,940,2,4,2,1,9,15,0,12,6,1,1,1,22,2,1,8,224,11,6,8
"sports",127.043769,37.1791662,1,4137010700105079808,152100,16979.7,22,43,0,930,2,0,0,0,3,10,3,11,1,1,2,0,7,1,0,0,37,11,12,4
"sports",127.1646949,37.2792346,0,4146311500105889792,179800,40382.9,22,43,0,930,2,7,4,0,1,13,2,23,1,0,2,0,7,0,0,0,25,5,6,1
"sports",127.0960695,37.3283445,1,4146510100100329984,359700,2674,2,43,0,930,3,7,2,2,8,32,2,65,3,1,10,0,40,3,1,0,280,26,21,9
"sports",127.212115,37.2384861,2,4146110700107030016,700000,30643,23,14,0,940,2,7,5,2,15,5,2,22,5,0,4,0,15,1,1,20,230,14,23,13
"sports",127.0985548,37.2787999,0,4146310100104880128,656800,1410,1,43,0,160,3,7,6,0,1,1,0,0,0,1,0,0,1,0,0,0,5,1,0,0
"sports",127.1048221,37.3261097,2,0,0,0,0,0,0,0,0,0,0,1,9,3,0,3,4,1,6,3,26,4,0,17,200,45,3,2
"sports",126.9719404,37.3417947,0,4.143010100101e+18,661000,4231,2,14,0,160,2,7,4,0,1,0,0,0,9,1,1,0,0,7,0,0,4,1,0,0
"sports",126.9595912,37.3141979,0,4143011000104209920,320100,32087,22,44,0,930,2,7,1,0,0,2,1,1,4,1,0,0,1,0,3,0,11,4,0,0
"sports",127.0316067,37.7579362,1,4115011100101740032,497000,31583,23,43,0,940,2,4,5,0,9,22,2,31,13,0,5,0,38,8,0,0,164,14,11,7
"sports",127.0621485,37.7382721,1,4115010400104719872,154000,6852,23,43,0,940,3,7,6,1,9,28,2,26,0,2,0,0,23,0,0,0,97,4,6,2
"sports",127.4516661,37.2803184,0,0,0,0,0,0,0,0,0,0,0,2,17,8,3,38,13,0,9,0,39,1,3,18,398,33,49,15
"sports",127.5072984,37.1311076,0,4150037031107460096,23100,25690,23,64,0,940,2,7,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"sports",127.4357647,37.2869483,0,4150010100105019904,290500,7723,23,43,0,940,0,0,0,0,4,3,2,7,8,0,1,0,7,0,2,1,24,4,0,0
"sports",126.76815,37.7678104,1,4148010100103779840,210000,26549,23,43,0,940,2,7,4,1,2,9,1,3,5,3,0,0,10,0,0,0,27,2,0,0
"sports",126.7613486,37.7638001,0,4148010100107140096,77000,8053,28,71,0,990,2,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
"sports",126.7933032,37.8842317,0,4148025024100510208,52500,6281,1,64,0,940,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0
"sports",126.7936447,37.8840593,0,4148025024100510208,52500,6281,1,64,0,940,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0
"sports",127.2006201,37.8885559,0,4165031021106910208,84000,29991,23,43,0,940,2,7,8,0,1,1,0,0,3,2,0,2,3,2,0,0,19,1,2,1
"sports",127.1939721,37.5335623,0,4145010800105979904,196700,2486,23,44,0,940,3,7,8,0,1,7,0,3,0,0,0,0,6,1,2,0,8,0,2,2
"sports",126.9243498,37.1375645,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,2,0,0,0,0,0,2,1,0,0
"sports",126.7968176,37.6420982,2,4128510600112350208,271900,11077.9,22,43,0,930,2,7,5,0,3,1,0,0,3,1,1,1,1,0,0,0,29,10,0,1
"sports",126.9107582,37.6749018,0,4128111500105200128,36300,26049,17,44,0,920,2,7,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"sports",126.8292612,37.6628794,0,4128110100102960128,122400,4514,22,44,0,930,2,7,4,0,2,2,0,1,3,1,0,0,7,2,0,0,19,0,0,0
"sports",126.7893142,37.6782973,1,4128510200117980160,297600,13594.6,22,43,0,930,2,0,0,0,1,9,3,6,1,3,1,0,12,0,1,2,56,10,1,0
"sports",126.8329104,37.6609746,0,4128110100103130112,59000,101013,22,43,0,930,2,7,8,0,10,14,1,9,8,0,5,1,34,4,0,18,239,24,3,1
"sports",126.8512131,37.6192079,1,4128112800110709760,629500,26397.4,22,43,14,930,0,0,0,0,2,8,3,15,2,1,1,0,9,0,2,0,60,12,9,2
"sports",126.8374585,37.6396168,1,0,0,0,0,0,0,0,0,0,0,0,11,16,1,29,2,1,7,0,21,1,0,1,254,27,5,2
"sports",126.8310826,37.6453345,0,0,0,0,0,0,0,0,0,0,0,1,1,15,3,9,2,1,3,0,9,3,0,0,41,5,9,5
"sports",127.1607688,37.588836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,1,2,1,0,0
"sports",127.1607688,37.588836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,1,2,1,0,0
"sports",127.1380831,37.4315999,3,4113310100131100160,2107000,101864.2,23,13,0,940,0,0,0,0,22,15,0,30,15,3,4,2,53,5,1,38,284,15,5,3
"sports",126.8484456,37.2939643,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,20,2,1,6,0,22,2,0,0,114,6,7,4
"sports",126.7742388,37.3202391,0,4127310600104719872,250000,13546.3,23,43,0,940,2,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
"sports",127.53374,37.5113998,0,4183025026200419840,8400,3931,5,71,0,720,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",127.53374,37.5113998,0,4183025026200419840,8400,3931,5,71,0,720,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",127.041972,37.1795237,1,4137011300106270208,152100,24662.6,22,43,0,930,0,0,0,0,4,7,3,8,1,2,2,0,5,1,0,0,39,11,12,4
"sports",127.0756532,37.1586961,0,4137010100100400128,1352000,7765,23,43,0,160,2,7,1,0,8,28,2,13,5,0,0,5,18,1,0,2,92,6,4,3
"sports",127.0360349,37.7629191,1,4115011100103980032,1110000,23417.2,10,14,0,160,2,4,8,1,6,25,1,7,1,0,2,0,10,1,0,0,36,4,0,0
"sports",127.4263228,37.2788085,0,4150010200103750144,150500,1400,23,43,0,940,3,7,6,0,0,0,0,0,7,0,0,5,0,0,7,0,2,3,0,0
"sports",126.8493566,37.8292543,0,4148025327100100096,36800,17408,17,43,62,920,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
"sports",126.7639428,37.8630259,0,4148025022101289984,166100,5393,28,64,0,620,2,7,8,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0
"sports",127.124378,37.8246252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"sports",127.124378,37.8246252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"sports",127.124378,37.8246252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"sports",127.124378,37.8246252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"sports",127.0636047,37.2040118,0,4159012700100590080,205200,245966.8,22,43,0,930,2,7,5,1,11,32,3,24,3,0,4,0,23,0,1,0,156,39,9,2
"sports",126.8346441,37.6498409,1,0,0,0,0,0,0,0,0,0,0,1,1,27,1,27,7,2,2,8,14,2,0,0,44,8,7,2
"sports",126.9968133,37.4410042,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,9,0,0,0,0,0,0,0,12,0,0,0
"sports",127.1206628,37.4104126,1,4113510700104860160,1820000,106359.2,23,14,0,940,2,5,2,0,3,8,0,4,5,1,1,4,11,2,0,0,46,10,4,4
"sports",126.9467431,37.4053696,0,4117310100110230016,2002000,102131.5,23,13,0,940,2,4,0,0,13,22,2,32,12,0,3,0,32,4,2,1,144,16,11,5
"sports",127.0238358,37.7587957,0,4115011100102839808,497000,3114,23,43,0,940,2,4,5,0,0,0,2,1,3,0,0,0,0,0,0,0,4,1,1,0
"sports",127.0328112,37.2030693,1,4159011700107339776,1476000,19375,8,22,0,160,2,2,6,1,7,4,1,14,5,0,5,1,14,0,0,3,50,14,14,4
"sports",126.7425962,37.6757827,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,7,4,1,10,17,0,7,3,15,2,0,8,94,12,28,10
"sports",127.1304064,37.5730808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"sports",127.1288239,37.5717852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"sports",127.1277414,37.5716386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"sports",126.6063799,37.6679215,0,4157034028102389760,141500,10526,2,64,0,610,3,4,8,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0
"sports",126.7963948,37.5011929,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,5,1,2,4,2,1,3,0,45,1,0,0
"sports",126.8193103,37.5073606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,1,0,0,0
"sports",127.1206628,37.4104126,1,4113510700104860160,1820000,106359.2,23,14,0,940,2,5,2,0,3,8,0,4,5,1,1,4,11,2,0,0,46,10,4,4
"sports",127.0103719,37.2984687,0,0,0,0,0,0,0,0,0,0,0,1,16,15,2,38,10,3,5,0,52,3,1,14,290,24,36,15
"sports",126.7256333,37.3334391,0,4139013200113679872,322400,76148,22,32,0,930,2,3,2,0,3,0,0,1,4,1,7,1,50,1,0,0,47,4,4,0
"sports",126.7366856,37.3235061,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,5,0,2,1,0,0,10,0,1,0
"sports",126.7695591,37.3113639,0,4127310600104509952,250000,24593.4,23,43,0,940,2,7,6,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0
"sports",126.8256858,37.2903756,0,4127110300116400128,935800,1800,12,43,0,210,2,4,2,0,0,1,1,1,1,1,1,1,0,0,0,0,7,0,0,0
"sports",126.7606887,37.3396026,2,4127310300113760256,1264000,11755.4,10,13,0,160,2,4,5,0,7,3,1,0,5,0,3,0,9,0,0,0,48,1,0,0
"sports",126.9031284,37.4221009,1,4117110200102510080,217300,77786.3,23,13,44,940,2,7,1,0,2,4,1,3,1,3,0,0,0,0,2,0,6,0,0,0
"sports",126.9839736,37.8130278,0,4163025022102389760,173600,175,1,43,0,940,2,4,5,0,0,1,0,0,2,0,0,0,2,0,0,0,14,0,0,0
"sports",126.9839736,37.8130278,0,4163025022102389760,173600,175,1,43,0,940,2,4,5,0,0,1,0,0,2,0,0,0,2,0,0,0,14,0,0,0
"sports",127.6221956,37.3057827,0,4167010700100029952,10800,17191,1,43,0,920,1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"sports",127.6410908,37.302539,0,4167012200102130176,64300,3692,17,43,0,920,2,7,12,1,3,5,0,3,1,0,0,1,10,0,2,3,28,5,0,0
"sports",127.1634683,37.1121308,0,4146132028111779840,77800,41016,17,64,0,530,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"sports",127.1139327,37.331111,1,4146510200110030336,960000,27982,28,43,0,160,2,4,3,1,6,27,3,50,0,4,5,0,53,3,1,0,121,18,33,11
"sports",127.027967,37.7600129,0,4115011100101740032,497000,31583,23,43,0,940,2,4,5,0,4,5,2,15,4,0,2,0,8,1,0,0,57,4,1,0
"sports",127.0156276,37.7531643,0,4115011000100279808,627000,36,28,14,0,910,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"sports",127.4465269,37.1829319,0,4150036028106180096,9570,876,2,63,0,970,2,7,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"sports",126.7416623,37.7619531,0,4148011800103260160,42900,7996,17,62,0,930,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",126.8679981,37.9291304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"sports",126.9974224,36.9441456,0,4122025034200229888,71800,24112,5,62,64,730,3,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"sports",127.0377614,37.1001668,0,4122032021101239808,18100,7309,2,62,0,920,2,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"sports",127.0670288,37.1015812,0,4122031032101890048,18100,6760,17,62,0,920,1,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"sports",126.8481402,36.9711604,0,4122025624105889792,117100,143996.3,22,32,0,930,2,7,1,0,0,0,0,0,2,1,1,1,0,1,1,0,3,0,0,0
"sports",127.1911963,38.0177658,0,4165035024109420032,46900,4235,23,64,0,940,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",126.8443376,37.2624586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"sports",126.9727105,37.3095992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,3,0,8,3,0,0
"sports",126.9338352,37.4005697,1,4117310100104880128,1939000,136,8,14,0,110,3,3,8,2,7,20,0,46,10,2,10,1,37,2,0,0,118,16,31,12
"sports",127.6155263,37.3073421,0,4167034023109329920,159800,7011,23,43,0,160,2,7,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"sports",127.5231279,37.8242716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0
"sports",126.7430655,37.6764216,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,9,7,1,10,16,0,8,3,19,2,0,11,106,15,32,12
"sports",126.7430655,37.6764216,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,9,7,1,10,16,0,8,3,19,2,0,11,106,15,32,12
"sports",126.7430655,37.6764216,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,9,7,1,10,16,0,8,3,19,2,0,11,106,15,32,12
"sports",126.9963477,37.4413646,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,8,0,0,0,0,0,0,0,11,0,0,0
"sports",126.8563377,37.4491955,0,4121010500100020224,177500,203323,21,44,0,910,3,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,11,1,0,0
"sports",127.253347,37.415371,0,0,0,0,0,0,0,0,0,0,0,1,14,27,0,62,8,1,4,0,59,2,0,4,335,33,19,10
"sports",126.9338564,37.3301202,0,4141010300112260096,313500,70632.6,22,43,0,930,2,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0
"sports",126.9364537,37.3543666,1,4141010500108709888,665000,81985,23,43,0,940,2,4,2,1,2,26,3,47,10,0,1,1,24,0,1,0,34,4,18,8
"sports",126.9364537,37.3543666,1,4141010500108709888,665000,81985,23,43,0,940,2,4,2,1,2,26,3,47,10,0,1,1,24,0,1,0,34,4,18,8
"sports",126.7203068,37.617543,0,4157010600102900224,308000,14521,23,43,0,940,2,7,8,0,13,11,2,70,19,1,8,3,25,15,1,0,307,44,40,12
"sports",127.1774055,37.6048966,0,4136010500100950016,72600,288,18,44,0,920,3,7,8,0,0,0,0,0,6,0,0,2,0,0,1,0,1,0,0,0
"sports",127.0697613,37.9002852,0,4125010300100700160,80500,83047,23,43,0,940,0,7,0,0,5,3,0,3,2,0,2,0,4,0,0,1,30,0,0,0
"sports",126.7990239,37.5025669,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,2,4,1,1,3,0,11,0,0,0
"sports",126.7707342,37.4886724,1,0,0,0,0,0,0,0,0,0,0,0,13,30,3,46,8,1,5,3,56,4,4,3,224,14,13,8
"sports",127.1197355,37.4097432,1,4113510700104860160,1820000,106359.2,23,14,0,940,2,5,2,0,3,7,0,13,4,1,1,2,11,1,0,0,19,3,4,2
"sports",127.0103719,37.2984687,0,0,0,0,0,0,0,0,0,0,0,1,16,15,2,38,10,3,5,0,52,3,1,14,290,24,36,15
"sports",126.7009571,37.3518071,0,4139013200108760064,655800,350,8,43,0,530,2,7,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
"sports",126.8164938,37.319476,2,4127310700106659840,733500,163058.2,23,13,43,940,2,4,2,0,0,0,0,1,5,0,1,2,0,1,1,0,10,0,0,0
"sports",127.2705689,37.00197,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,17,0,4,0,13,3,0,12,184,12,12,9
"sports",127.3278513,37.0131989,0,4155031026102099968,80500,115277,23,43,0,940,2,7,6,0,1,5,0,0,2,0,1,2,7,0,2,0,28,0,1,1
"sports",126.9452343,37.4051455,0,4117310100110230016,2002000,102131.5,23,13,0,940,2,4,0,0,9,18,1,30,11,0,2,0,24,4,2,0,101,11,8,3
"sports",127.0358153,37.8252044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0
"sports",126.9839736,37.8130278,0,4163025022102389760,173600,175,1,43,0,940,2,4,5,0,0,1,0,0,2,0,0,0,2,0,0,0,14,0,0,0
"sports",127.6242232,37.2934388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1,1,1,0,3,1,0,0
"sports",127.5815881,37.3735764,0,4167035037100400128,24500,1857,2,71,0,610,2,3,8,0,2,0,0,0,2,1,0,0,11,1,0,4,33,5,1,1
"sports",127.0797313,38.1071069,0,4180025025103200256,26200,104897,23,43,0,940,2,3,5,0,1,1,2,0,4,0,0,5,0,2,0,1,10,1,0,0
"sports",127.0797313,38.1071069,0,4180025025103200256,26200,104897,23,43,0,940,2,3,5,0,1,1,2,0,4,0,0,5,0,2,0,1,10,1,0,0
"sports",127.0738415,37.1572736,0,0,0,0,0,0,0,0,0,0,0,0,9,22,2,17,6,1,0,5,24,1,0,3,116,8,6,4
"sports",127.0738415,37.1572736,0,0,0,0,0,0,0,0,0,0,0,0,9,22,2,17,6,1,0,5,24,1,0,3,116,8,6,4
"sports",127.2124849,37.2385467,2,4146110700107030016,700000,30643,23,14,0,940,2,7,5,2,14,5,2,23,5,0,4,0,17,1,1,19,212,11,15,11
"sports",127.1048221,37.3261097,2,0,0,0,0,0,0,0,0,0,0,1,9,3,0,3,4,1,6,3,26,4,0,17,200,45,3,2
"sports",127.027967,37.7600129,0,4115011100101740032,497000,31583,23,43,0,940,2,4,5,0,4,5,2,15,4,0,2,0,8,1,0,0,57,4,1,0
"sports",127.4977033,37.2844226,0,4150025321200520192,51400,25,14,43,0,910,0,0,0,0,2,0,1,0,3,0,1,0,1,0,0,0,2,0,0,0
"sports",126.7857846,37.7561709,0,4148012300101859840,336800,157790,23,43,13,940,3,7,0,0,4,3,0,7,6,1,0,0,9,0,0,0,53,1,3,2
"sports",127.099061,36.9860841,0,4122011700102940160,301000,51568,23,43,0,940,2,7,2,0,6,4,1,6,2,1,2,0,9,0,0,0,113,13,0,0
"sports",126.9432566,37.0305496,0,4122025925102649856,72800,92564,23,43,0,940,2,7,8,0,0,0,0,0,3,2,1,0,0,0,1,0,2,0,0,0
"sports",127.2006201,37.8885559,0,4165031021106910208,84000,29991,23,43,0,940,2,7,8,0,1,1,0,0,3,2,0,2,3,2,0,0,19,1,2,1
"sports",127.0636047,37.2040118,0,4159012700100590080,205200,245966.8,22,43,0,930,2,7,5,1,11,32,3,24,3,0,4,0,23,0,1,0,156,39,9,2
"sports",126.92801,37.1326145,0,4159025939104779776,265600,70439,22,43,0,930,2,4,5,0,2,12,3,10,5,2,1,1,9,0,1,0,45,1,8,1
"sports",126.9243498,37.1375645,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,2,0,0,0,0,0,2,1,0,0
"sports",126.9243498,37.1375645,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,2,0,0,0,0,0,2,1,0,0
"sports",127.4887868,37.6844245,0,4182031022100340224,46200,506,14,14,0,910,2,7,8,0,1,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0
"sports",127.3486054,37.8035972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0
"sports",126.7948819,37.6455402,2,4128510600112330240,271900,157982.6,22,43,0,930,2,7,5,0,10,4,0,4,7,1,5,1,16,1,0,0,117,20,1,10
"sports",126.7372602,37.6704156,0,4128710400123140096,171600,25752.3,22,43,0,930,2,0,2,0,4,15,3,24,10,0,3,1,22,4,0,0,71,11,7,3
"sports",126.7896544,37.6557662,1,4128510500107720192,775500,988.8,14,15,0,910,2,7,0,0,14,21,4,175,1,0,5,0,29,1,0,0,108,19,28,8
"sports",126.7430655,37.6764216,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,9,7,1,10,16,0,8,3,19,2,0,11,106,15,32,12
"sports",126.8344979,37.6115308,2,0,0,0,0,0,0,0,0,0,0,2,9,8,0,28,6,0,5,0,23,5,0,2,221,16,13,7
"sports",126.8967307,37.6936379,0,4128111700104730112,78700,2020,2,44,0,610,2,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"sports",126.7798981,37.6915028,0,4128510200115650048,745800,82113.7,22,43,0,930,2,2,2,1,11,23,2,39,7,0,5,0,23,3,0,0,135,14,14,5
"sports",126.8412335,37.654636,1,0,0,0,0,0,0,0,0,0,0,0,15,23,1,41,8,0,11,1,54,3,3,4,345,24,33,16
"sports",126.8181885,37.6246576,1,4128112000108989952,1757000,179.8,8,14,0,210,2,4,7,0,7,19,1,24,2,2,5,0,54,2,0,10,175,21,10,9
"sports",126.7896544,37.6557662,1,4128510500108069888,745800,16295.8,21,43,0,930,3,3,12,0,14,21,4,175,1,0,5,0,29,1,0,0,108,19,28,8
"sports",126.7430655,37.6764216,1,4128710400123200000,364000,161808.7,23,43,0,940,2,0,1,0,9,7,1,10,16,0,8,3,19,2,0,11,106,15,32,12
"sports",126.7954869,37.6249268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"sports",126.8347881,37.7239122,0,4128511000108649984,270200,25267.1,23,64,0,940,2,7,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"sports",127.0245015,37.436248,0,4129010200200300032,16300,6744,5,44,0,720,3,7,12,0,1,0,0,0,2,0,1,0,0,0,2,0,19,5,0,0
"sports",126.8563377,37.4491955,0,4121010500100020224,177500,203323,21,44,0,910,3,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,11,1,0,0
"sports",126.8648458,37.4790974,2,4121010200102219776,5173000,49069.9,8,22,0,330,2,7,2,1,18,27,3,89,11,2,10,0,37,6,0,1,220,29,53,11
"sports",126.8648458,37.4790974,2,4121010200102219776,5173000,49069.9,8,22,0,330,2,7,2,1,18,27,3,89,11,2,10,0,37,6,0,1,220,29,53,11
"sports",127.2118574,37.394203,0,4161011100100919808,122500,4540,23,42,0,940,2,7,6,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0
"sports",127.3209157,37.2890273,0,4161033022102530048,118600,2088,2,64,0,610,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"sports",127.1471472,37.6355718,0,4131010200100389888,72600,111,18,44,0,910,2,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
"sports",127.1600487,37.588873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,1,1,1,0,0
"sports",126.7046738,37.6375356,0,4157010200115530240,204600,107020.2,22,43,0,930,0,0,0,0,2,6,0,0,5,0,1,0,2,0,0,0,5,0,0,0
"sports",127.1774055,37.6048966,0,4136010500100950016,72600,288,18,44,0,920,3,7,8,0,0,0,0,0,6,0,0,2,0,0,1,0,1,0,0,0
"sports",127.1538142,37.68209,0,4136025323104829952,57000,9727,17,44,0,910,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"sports",127.1289339,37.6827577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",127.2131739,37.6905929,0,4136026223108590080,86800,832,1,43,64,910,2,7,4,0,5,17,0,14,2,1,1,0,17,1,0,0,124,6,5,5
"sports",127.2935568,37.7130346,0,4136034022103009792,155200,460,1,64,0,110,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sports",127.349141,37.63532,0,4136025625100049920,686000,195,28,64,0,240,2,4,6,0,0,0,0,0,0,0,0,1,1,0,0,1,17,3,0,0
"sports",127.1718215,37.7274201,0,4136025321100469760,750400,2020,1,13,43,150,2,4,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"sports",126.7990239,37.5025669,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,2,4,1,1,3,0,11,0,0,0
"sports",126.7627358,37.5136036,1,0,0,0,0,0,0,0,0,0,0,0,4,18,4,6,2,3,3,1,15,0,0,0,46,1,3,2
"sports",126.7961406,37.5297831,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,4,3,2,0,1,1,0,0,0,12,2,0,0
"sports",126.7684249,37.5510208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0
"sports",127.1194124,37.4253564,1,4113310600100069888,234700,1293,2,44,0,530,2,7,12,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0
"sports",127.1380831,37.4315999,3,4113310100131100160,2107000,101864.2,23,13,0,940,0,0,0,0,22,15,0,30,15,3,4,2,53,5,1,38,284,15,5,3
